OGLE-LMC-DSCT-0740 19.903 20.445 0.092962249 0.000000097 2166.89544 0.153 0.475 3.819  
OGLE-LMC-DSCT-0741 20.182 20.646 0.064153054 0.000000018 2166.87448 0.190 0.522 4.239  
OGLE-LMC-DSCT-0742 19.305 19.659 0.072455138 0.000000055 2166.88404 0.156 0.293 3.985  
OGLE-LMC-DSCT-0743 20.492 20.811 0.060888679 0.000000061 2166.89024 0.354 0.357 4.194  
OGLE-LMC-DSCT-0744 19.986 20.430 0.092116786 0.000000093  726.71109 0.184 0.164 3.954  
OGLE-LMC-DSCT-0745 21.444 21.997 0.112196016 0.000000369 2166.88932 0.563 0.121 0.344  
OGLE-LMC-DSCT-0746 20.333 20.839 0.076410264 0.000000102 2166.89910 0.226 0.568 4.310  
OGLE-LMC-DSCT-0747 19.076 19.536 0.159721211 0.000000355 2166.89456 0.127 0.043 3.720  
OGLE-LMC-DSCT-0748 19.954 20.370 0.076954682 0.000000099 2166.83370 0.195 0.381 3.219  
OGLE-LMC-DSCT-0749 19.652 20.169 0.074586636 0.000000043  726.79080 0.143 0.499 3.965  
OGLE-LMC-DSCT-0750 19.910 20.466 0.089410493 0.000000121 2166.87255 0.199 0.425 3.618  
OGLE-LMC-DSCT-0751 20.206 21.857 0.061191887 0.000000081 2166.84792 0.209 0.063 0.509  
OGLE-LMC-DSCT-0752 20.280 20.820 0.063260977 0.000000034  726.76474 0.278 0.359 3.705  
OGLE-LMC-DSCT-0753 19.209 19.714 0.204916511 0.000000126  726.71333 0.257 0.453 4.387  
OGLE-LMC-DSCT-0754 19.328 19.797 0.075346087 0.000000113 2166.84528 0.126 0.270 3.598  
OGLE-LMC-DSCT-0755 19.903 20.380 0.082906141 0.000000044  726.77384 0.227 0.478 3.917  
OGLE-LMC-DSCT-0756 19.309 19.775 0.075489259 0.000000100 2166.86417 0.135 0.267 3.812  
OGLE-LMC-DSCT-0757 19.891 20.507 0.078862275 0.000000124 2166.87497 0.202 0.100 3.817  
OGLE-LMC-DSCT-0758 20.330 20.834 0.072304207 0.000000059 2166.85385 0.336 0.407 3.511  
OGLE-LMC-DSCT-0759 19.964 20.410 0.081355309 0.000000082 2166.82441 0.263 0.302 4.090  
OGLE-LMC-DSCT-0760 20.067 20.497 0.074792174 0.000000066 2166.84326 0.273 0.392 3.929  
OGLE-LMC-DSCT-0761 20.625 21.012 0.078448250 0.000000103 2166.89550 0.342 0.403 4.075  
OGLE-LMC-DSCT-0762 20.265 20.403 0.076020565 0.000000082 2166.89327 0.229 0.582 3.858  
OGLE-LMC-DSCT-0763 20.313 20.609 0.070688231 0.000000086 2166.88041 0.236 0.455 3.775  
OGLE-LMC-DSCT-0764 20.546 21.033 0.084268492 0.000000117 2166.83516 0.191 0.365 4.468  
OGLE-LMC-DSCT-0765 19.672 20.073 0.264919582 0.000000488  726.68694 0.330 0.168 6.003  
OGLE-LMC-DSCT-0766 20.611 21.180 0.068679873 0.000000153 2167.79042 0.329 0.239 4.554  
OGLE-LMC-DSCT-0767 20.889 21.549 0.064575907 0.000000227 2167.84116 0.398 0.382 3.453  
OGLE-LMC-DSCT-0768 20.288 20.660 0.076153171 0.000000066 2166.86048 0.249 0.566 3.275  
OGLE-LMC-DSCT-0769 20.142 20.675 0.094511964 0.000000106 2166.86813 0.313 0.279 3.634  
OGLE-LMC-DSCT-0770 19.429 19.875 0.128607282 0.000000263 2166.86152 0.162 0.089 2.576  
OGLE-LMC-DSCT-0771 20.674 21.003 0.075583517 0.000000128 2166.85982 0.347 0.349 3.826  
OGLE-LMC-DSCT-0772 20.017 20.428 0.104380663 0.000000059  726.79117 0.238 0.543 3.850  
OGLE-LMC-DSCT-0773 20.160 20.293 0.079648537 0.000000088  726.71795 0.245 0.445 4.300  
OGLE-LMC-DSCT-0774 20.377 20.732 0.090259469 0.000000101 2167.83782 0.311 0.524 4.731  
OGLE-LMC-DSCT-0775 16.219 17.622 0.157028349 0.000000893 2166.81129 0.006 0.034 4.208  
OGLE-LMC-DSCT-0776 20.418 20.876 0.083147256 0.000000119 2167.82815 0.252 0.440 4.025  
OGLE-LMC-DSCT-0777 20.060 20.548 0.088151944 0.000000041  726.70691 0.285 0.401 3.823  
OGLE-LMC-DSCT-0778 18.744 19.730 0.069398103 0.000000181 2166.89979 0.025 0.360 4.360  
OGLE-LMC-DSCT-0779 20.298 20.695 0.085120159 0.000000070  726.73373 0.153 0.302 5.028  
OGLE-LMC-DSCT-0780 20.136 20.726 0.087143241 0.000000081  726.74508 0.227 0.233 4.137  
OGLE-LMC-DSCT-0781 20.103 20.386 0.094192654 0.000000077 2166.79993 0.412 0.367 3.945  
OGLE-LMC-DSCT-0782 20.421 20.750 0.070945595 0.000000072 2166.86760 0.344 0.328 4.027  
OGLE-LMC-DSCT-0783 19.883 20.293 0.088421793 0.000000117 2166.88035 0.231 0.297 3.638  
OGLE-LMC-DSCT-0784 20.088 20.489 0.087407020 0.000000091 2166.87725 0.187 0.433 3.849  
OGLE-LMC-DSCT-0785 20.940 21.569 0.068153633 0.000000063 2166.87985 0.414 0.467 4.144  
OGLE-LMC-DSCT-0786 19.826 20.209 0.106598193 0.000000182  726.72541 0.113 0.394 4.584  
OGLE-LMC-DSCT-0787 18.986 19.158 0.232156808 0.000000481  726.68760 0.118 0.166 0.173  
OGLE-LMC-DSCT-0788 19.133 19.622 0.140663765 0.000000195 2166.85192 0.193 0.068 4.314  
OGLE-LMC-DSCT-0789 19.629 20.273 0.086034007 0.000000305 2166.84213 0.088 0.220 0.670  
OGLE-LMC-DSCT-0790 18.988 19.447 0.102284535 0.000000247 2167.81625 0.064 0.389 4.180  
OGLE-LMC-DSCT-0791 20.705 21.475 0.117487508 0.000000433 2167.74999 0.223 0.172 3.203  
OGLE-LMC-DSCT-0792 20.629 21.457 0.078973958 0.000000142 2166.85170 0.313 0.307 4.119  
OGLE-LMC-DSCT-0793 19.473 19.980 0.158360388 0.000000272  726.73176 0.099 0.091 0.563  
OGLE-LMC-DSCT-0794 19.976 20.276 0.077698660 0.000000124 2167.78872 0.206 0.357 3.811  
OGLE-LMC-DSCT-0795 20.337 20.573 0.076567038 0.000000037  726.77237 0.321 0.272 4.528  
OGLE-LMC-DSCT-0796 20.305 20.837 0.068965524 0.000000203 2166.88117 0.144 0.489 1.037  
OGLE-LMC-DSCT-0797 19.807 20.372 0.138634870 0.000000407 2167.77590 0.164 0.245 4.060  
OGLE-LMC-DSCT-0798 19.083 19.599 0.167648662 0.000000250  726.71531 0.081 0.161 4.277  
OGLE-LMC-DSCT-0799 20.178 20.510 0.078329117 0.000000134 2166.85678 0.235 0.331 3.322  
OGLE-LMC-DSCT-0800 20.270 20.946 0.072532672 0.000000121 2167.80048 0.269 0.214 4.001  
OGLE-LMC-DSCT-0801 20.147 20.543 0.095858031 0.000000094  726.72174 0.198 0.250 4.022  
OGLE-LMC-DSCT-0802 19.863 20.242 0.091683546 0.000000193 2167.76773 0.184 0.193 4.810  
OGLE-LMC-DSCT-0803 19.902 20.635 0.092673864 0.000000126  726.77507 0.105 0.232 4.579  
OGLE-LMC-DSCT-0804 19.789 20.231 0.073879298 0.000000076 2167.79823 0.156 0.442 3.822  
OGLE-LMC-DSCT-0805 20.971 21.120 0.075946400 0.000000177 2167.81543 0.347 0.540 2.974  
OGLE-LMC-DSCT-0806 19.892 20.271 0.071768568 0.000000117 2167.77615 0.159 0.346 3.912  
OGLE-LMC-DSCT-0807 18.857 19.497 0.269631438 0.000000359  726.78024 0.128 0.409 4.423  
OGLE-LMC-DSCT-0808 19.997 20.555 0.087536400 0.000000086 2167.77696 0.188 0.490 4.145  
OGLE-LMC-DSCT-0809 18.359 19.069 0.104005190 0.000000091  726.78232 0.044 0.349 4.108  
OGLE-LMC-DSCT-0810 18.993 19.512 0.171415862 0.000000486 2167.68020 0.092 0.130 4.308  
OGLE-LMC-DSCT-0811 20.147 20.669 0.082931753 0.000000104  726.71446 0.168 0.154 5.249  
OGLE-LMC-DSCT-0812 19.379 19.751 0.088183316 0.000000131 2166.89216 0.156 0.296 4.278  
OGLE-LMC-DSCT-0813 20.235 20.699 0.089756460 0.000000152 2167.77418 0.279 0.233 3.978  
OGLE-LMC-DSCT-0814 19.962 20.383 0.095826491 0.000000139 2167.83200 0.250 0.134 3.791  
OGLE-LMC-DSCT-0815 20.880 21.503 0.075607272 0.000000186 2167.81550 0.260 0.184 1.050  
OGLE-LMC-DSCT-0816 20.558 20.685 0.094729285 0.000000063  726.74668 0.357 0.371 4.031  
OGLE-LMC-DSCT-0817 20.123 20.555 0.078995403 0.000000093 2166.82287 0.226 0.324 4.211  
OGLE-LMC-DSCT-0818 20.058 20.979 0.083813083 0.000000216 2167.77451 0.164 0.314 5.471  
OGLE-LMC-DSCT-0819 20.220 20.687 0.084179596 0.000000084 2166.82008 0.214 0.385 4.170  
OGLE-LMC-DSCT-0820 19.859 20.270 0.081412562 0.000000091 2166.83191 0.166 0.443 3.970  
OGLE-LMC-DSCT-0821 19.863 20.134 0.077437999 0.000000059 2166.87843 0.318 0.323 3.928  
OGLE-LMC-DSCT-0822 21.032 21.239 0.057341352 0.000000053 2167.84117 0.366 0.511 4.028  
OGLE-LMC-DSCT-0823 20.035 20.393 0.095337322 0.000000164 2166.86030 0.173 0.163 3.501  
OGLE-LMC-DSCT-0824 20.255 20.678 0.096630184 0.000000098 2167.77154 0.347 0.493 3.669  
OGLE-LMC-DSCT-0825 20.138 20.474 0.085979139 0.000000158 2166.81608 0.148 0.154 5.550  
OGLE-LMC-DSCT-0826 16.435 16.848 0.049190460 0.000000020 2167.82355 0.037 0.055 5.293  
OGLE-LMC-DSCT-0827 21.328 21.670 0.062134049 0.000000083 2166.83814 0.557 0.316 4.391  
OGLE-LMC-DSCT-0828 20.398 20.869 0.092380332 0.000000203 2166.82466 0.167 0.218 4.784  
OGLE-LMC-DSCT-0829 18.752 19.257 0.199246262 0.000000473 2166.79205 0.089 0.106 6.159  
OGLE-LMC-DSCT-0830 20.468 20.894 0.092291870 0.000000056  469.65050 0.326 0.321 4.238  
OGLE-LMC-DSCT-0831 20.742 21.149 0.071570466 0.000000051 2166.88462 0.500 0.503 4.044  
OGLE-LMC-DSCT-0832 20.223 20.630 0.065433151 0.000000060 2166.87332 0.216 0.405 3.401  
OGLE-LMC-DSCT-0833 19.974 20.431 0.090657676 0.000000192 2166.81452 0.169 0.149 4.697  
OGLE-LMC-DSCT-0834 20.435 20.891 0.080784879 0.000000053 2166.84146 0.353 0.434 3.919  
OGLE-LMC-DSCT-0835 20.406 20.776 0.087235632 0.000000149 2167.77911 0.293 0.338 4.075  
OGLE-LMC-DSCT-0836 19.039 19.481 0.090285396 0.000000151 2166.86569 0.069 0.009 5.783  
OGLE-LMC-DSCT-0837 19.008 19.503 0.157903733 0.000000068  457.60842 0.240 0.222 4.345  
OGLE-LMC-DSCT-0838 20.438 21.181 0.082964243 0.000000094 2166.83993 0.204 0.532 3.448  
OGLE-LMC-DSCT-0839 20.169 20.581 0.084929014 0.000000106 2167.78267 0.332 0.279 4.245  
OGLE-LMC-DSCT-0840 20.043 20.592 0.111709957 0.000000157  457.69760 0.141 0.107 4.185  
OGLE-LMC-DSCT-0841 20.137 20.566 0.066309795 0.000000092 2167.83592 0.236 0.192 3.491  
OGLE-LMC-DSCT-0842 20.486 20.950 0.075871725 0.000000170 2167.79922 0.200 0.211 2.993  
OGLE-LMC-DSCT-0843 19.910 20.274 0.095261067 0.000000082  457.69872 0.181 0.252 4.066  
OGLE-LMC-DSCT-0844 16.552 17.770 0.071642962 0.000000032  457.75026 0.012 0.300 3.459  
OGLE-LMC-DSCT-0845 20.508 20.887 0.085102767 0.000000153 2167.77649 0.341 0.360 3.685  
OGLE-LMC-DSCT-0846 20.557 21.491 0.062256763 0.000000110 2167.79734 0.211 0.227 0.449  
OGLE-LMC-DSCT-0847 20.033 20.505 0.089836820 0.000000212 2167.82603 0.138 0.334 4.394  
OGLE-LMC-DSCT-0848 20.286 20.882 0.090806316 0.000000296 2167.80180 0.147 0.319 4.367  
OGLE-LMC-DSCT-0849 20.156 20.468 0.059642027 0.000000089 2167.81887 0.239 0.312 4.132  
OGLE-LMC-DSCT-0850 20.454 20.889 0.059845489 0.000000078 2167.79924 0.263 0.271 4.248  
OGLE-LMC-DSCT-0851 20.590 21.009 0.064855240 0.000000058 2167.83991 0.401 0.439 4.293  
OGLE-LMC-DSCT-0852 19.657 19.905 0.069848254 0.000000035  457.71223 0.120 0.194 3.769  
OGLE-LMC-DSCT-0853 20.090 20.526 0.077884911 0.000000088 2167.78006 0.225 0.346 5.085  
OGLE-LMC-DSCT-0854 19.582 20.084 0.128916209 0.000000313 2167.76080 0.156 0.207 5.274  
OGLE-LMC-DSCT-0855 19.047 19.507 0.129779915 0.000000168 2167.82313 0.135 0.327 4.549  
OGLE-LMC-DSCT-0856 19.513 19.829 0.207632545 0.000000848 2167.76746 0.131 0.139 0.026  
OGLE-LMC-DSCT-0857 18.688 19.817 0.068510567 0.000000144 2167.81982 0.034 0.384 2.381  
OGLE-LMC-DSCT-0858 21.051 21.814 0.051675876 0.000000087 2167.82991 0.453 0.294 4.906  
OGLE-LMC-DSCT-0859 19.922 20.310 0.099017535 0.000000374 2167.79424 0.100 0.357 2.586  
OGLE-LMC-DSCT-0860 19.660 20.425 0.095551235 0.000000066  457.74861 0.149 0.344 4.282  
OGLE-LMC-DSCT-0862 18.467 18.478 0.222176701 0.000000698 2167.82137 0.052 0.395 0.670  
OGLE-LMC-DSCT-0863 20.222 20.692 0.088981225 0.000000136 2167.79471 0.326 0.125 4.139  
OGLE-LMC-DSCT-0864 19.862 20.282 0.132696176 0.000000113  457.69321 0.210 0.384 4.317  
OGLE-LMC-DSCT-0865 20.243 20.800 0.114673582 0.000000243 2167.80448 0.287 0.206 4.147  
OGLE-LMC-DSCT-0866 20.329 21.037 0.084795561 0.000000239 2167.83286 0.175 0.101 5.654  
OGLE-LMC-DSCT-0867 20.235 20.627 0.087201095 0.000000115 2167.78401 0.193 0.513 4.807  
OGLE-LMC-DSCT-0868 19.923 20.429 0.058791755 0.000000063  457.73443 0.232 0.330 3.248  
OGLE-LMC-DSCT-0869 19.460 19.796 0.128691005 0.000000270 2167.83342 0.126 0.170 3.857  
OGLE-LMC-DSCT-0870 20.788 20.996 0.072369879 0.000000074 2167.78706 0.318 0.418 4.272  
OGLE-LMC-DSCT-0871 20.386 20.692 0.069915444 0.000000091 2167.81772 0.258 0.131 2.565  
OGLE-LMC-DSCT-0872 20.018 20.378 0.088373991 0.000000117 2167.81845 0.297 0.226 4.045  
OGLE-LMC-DSCT-0873 19.935 20.264 0.137293768 0.000000074  457.72024 0.359 0.461 4.017  
OGLE-LMC-DSCT-0874 18.619 19.003 0.217432820 0.000000260  457.65048 0.097 0.064 3.785  
OGLE-LMC-DSCT-0875 20.101 20.313 0.080249028 0.000000049  457.75337 0.268 0.360 3.273  
OGLE-LMC-DSCT-0876 19.639 20.085 0.107348802 0.000000305 2167.81589 0.093 0.109 5.894  
OGLE-LMC-DSCT-0877 16.915 18.027 0.209053023 0.000000748 2167.68863 0.018 0.076 4.377  
OGLE-LMC-DSCT-0878 19.723 20.041 0.111018028 0.000000366 2167.81519 0.104 0.125 5.579  
OGLE-LMC-DSCT-0879 20.267 20.564 0.073353672 0.000000103 2167.79808 0.255 0.188 3.662  
OGLE-LMC-DSCT-0880 20.194 20.581 0.079940195 0.000000181 2167.82891 0.177 0.250 3.535  
OGLE-LMC-DSCT-0881 21.108 21.667 0.076417195 0.000000106 2167.78520 0.283 0.567 0.193  
OGLE-LMC-DSCT-0882 19.948 20.356 0.079276329 0.000000123 2167.77730 0.195 0.240 5.002  
OGLE-LMC-DSCT-0883 20.224 20.614 0.072653901 0.000000126 2167.77374 0.203 0.323 3.894  
OGLE-LMC-DSCT-0884 19.875 20.399 0.087651992 0.000000051  457.74545 0.167 0.448 3.408  
OGLE-LMC-DSCT-0885 19.851 20.314 0.115253111 0.000000154  457.69104 0.137 0.202 2.833  
OGLE-LMC-DSCT-0886 20.056 20.543 0.089863606 0.000000134 2167.76825 0.235 0.147 4.980  
OGLE-LMC-DSCT-0887 20.248 20.709 0.074511655 0.000000065 2167.79880 0.214 0.590 3.874  
OGLE-LMC-DSCT-0888 17.954 19.096 0.233172038 0.000000748 2167.74485 0.017 0.314 0.003  
OGLE-LMC-DSCT-0890 20.188 20.532 0.097815340 0.000000149 2167.78118 0.261 0.457 4.483  
OGLE-LMC-DSCT-0891 20.373 21.404 0.043883439 0.000000070 2167.80844 0.149 0.170 5.744  
OGLE-LMC-DSCT-0892 20.465 20.969 0.078805413 0.000000116 2167.78287 0.305 0.329 4.415  
OGLE-LMC-DSCT-0893 21.484 21.642 0.065105662 0.000000155 2167.83242 0.427 0.048 3.419  
OGLE-LMC-DSCT-0894 19.860 20.220 0.086975833 0.000000076  457.71519 0.163 0.224 4.174  
OGLE-LMC-DSCT-0895 20.132 20.501 0.090214737 0.000000082 2167.78462 0.358 0.338 3.923  
OGLE-LMC-DSCT-0896 20.026 20.512 0.090605603 0.000000139  457.75110 0.108 0.154 6.066  
OGLE-LMC-DSCT-0897 18.510 18.895 0.212649156 0.000000253 2167.81193 0.221 0.140 4.054  
OGLE-LMC-DSCT-0898 18.878 19.329 0.127378071 0.000000321 2167.78687 0.085 0.288 3.981  
OGLE-LMC-DSCT-0899 19.978 20.540 0.089424435 0.000000084 2167.78210 0.228 0.541 3.921  
OGLE-LMC-DSCT-0900 19.838 20.230 0.070911932 0.000000023 2167.79542 0.168 0.254 4.334  
OGLE-LMC-DSCT-0901 20.774 21.061 0.070431895 0.000000125 2167.81606 0.340 0.273 4.621  
OGLE-LMC-DSCT-0902 19.838 20.336 0.126779574 0.000000197 2167.74957 0.174 0.506 3.755  
OGLE-LMC-DSCT-0903 20.298 20.641 0.084319920 0.000000070  457.71857 0.214 0.431 3.595  
OGLE-LMC-DSCT-0904 20.519 21.427 0.058170270 0.000000117  457.71403 0.220 0.290 6.113  
OGLE-LMC-DSCT-0905 19.913 20.430 0.080984692 0.000000067 2167.77232 0.241 0.426 3.541  
OGLE-LMC-DSCT-0906 19.891 20.177 0.181050418 0.000000424 2167.81306 0.272 0.176 4.682  
OGLE-LMC-DSCT-0907 19.581 20.136 0.083202444 0.000000060  462.48059 0.081 0.849 4.437  
OGLE-LMC-DSCT-0908 20.649 21.270 0.067779256 0.000000106 2167.81018 0.353 0.104 2.964  
OGLE-LMC-DSCT-0909 19.829 20.254 0.097760809 0.000000072  457.68361 0.190 0.319 4.870  
OGLE-LMC-DSCT-0910 19.298 19.700 0.105078469 0.000000092  457.67452 0.108 0.166 4.100  
OGLE-LMC-DSCT-0911 19.791 20.188 0.103504321 0.000000163 2167.77503 0.213 0.268 4.005  
OGLE-LMC-DSCT-0912 21.141 21.623 0.082267221 0.000000222 2167.78974 0.308 0.146 0.085  
OGLE-LMC-DSCT-0913 20.881 21.690 0.109688998 0.000000388 2167.81303 0.260 0.045 1.131  
OGLE-LMC-DSCT-0914 19.745 20.395 0.107540001 0.000000245  457.73534 0.189 0.356 4.267  
OGLE-LMC-DSCT-0916 19.676 20.113 0.102236398 0.000000197 2167.79447 0.147 0.232 4.019  
OGLE-LMC-DSCT-0917 20.435 20.853 0.079869491 0.000000041  461.77096 0.262 0.240 3.698  
OGLE-LMC-DSCT-0918 19.595 20.008 0.190368071 0.000000643 2167.78991 0.147 0.277 5.138  
OGLE-LMC-DSCT-0919 19.736 20.174 0.072670430 0.000000129 2167.79363 0.118 0.261 3.627  
OGLE-LMC-DSCT-0920 19.348 19.815 0.146689197 0.000000263 2167.79229 0.131 0.324 4.538  
OGLE-LMC-DSCT-0921 20.422 20.856 0.098130904 0.000000122 2167.77843 0.290 0.408 4.553  
OGLE-LMC-DSCT-0922 20.070 20.564 0.076828805 0.000000143 2167.78951 0.167 0.062 4.387  
OGLE-LMC-DSCT-0923 19.092 19.748 0.121378250 0.000000203 2167.76759 0.108 0.351 4.695  
OGLE-LMC-DSCT-0924 18.012 18.913 0.097146653 0.000000136  457.71095 0.028 0.290 4.191  
OGLE-LMC-DSCT-0925 20.358 20.868 0.055713214 0.000000098 2167.83816 0.222 0.336 3.930  
OGLE-LMC-DSCT-0926 20.238 20.776 0.082527373 0.000000168 2167.79118 0.176 0.342 4.317  
OGLE-LMC-DSCT-0928 19.938 20.436 0.089333244 0.000000070  457.69401 0.164 0.374 4.087  
OGLE-LMC-DSCT-0929 20.073 20.487 0.108840341 0.000000122 2167.76475 0.347 0.427 4.107  
OGLE-LMC-DSCT-0930 20.361 20.857 0.078402071 0.000000152 2167.83343 0.199 0.241 5.606  
OGLE-LMC-DSCT-0931 20.260 20.831 0.079670658 0.000000166 2167.79712 0.241 0.385 4.244  
OGLE-LMC-DSCT-0932 19.828 20.778 0.117535709 0.000000249 2167.82556 0.184 0.288 4.289  
OGLE-LMC-DSCT-0933 20.596 21.164 0.077242876 0.000000152 2167.78001 0.231 0.338 4.180  
OGLE-LMC-DSCT-0934 20.627 21.103 0.070173806 0.000000066 2167.83031 0.353 0.540 4.223  
OGLE-LMC-DSCT-0935 18.413 18.949 0.223716839 0.000000111  457.58195 0.189 0.195 4.192  
OGLE-LMC-DSCT-0936 19.951 20.327 0.090505612 0.000000052  457.69414 0.233 0.342 3.719  
OGLE-LMC-DSCT-0937 19.966 20.369 0.089427867 0.000000096  457.75042 0.162 0.247 3.741  
OGLE-LMC-DSCT-0938 18.419 18.757 0.051604038 0.000000018 2167.80456 0.114 0.270 4.055  
OGLE-LMC-DSCT-0939 20.416 20.860 0.087483934 0.000000237 2167.80608 0.210 0.326 3.297  
OGLE-LMC-DSCT-0940 20.854 21.228 0.073632128 0.000000131 2167.81794 0.377 0.195 3.052  
OGLE-LMC-DSCT-0941 20.349 20.936 0.096129426 0.000000229 2167.83548 0.228 0.125 4.039  
OGLE-LMC-DSCT-0942 19.688 20.396 0.096889581 0.000000077  457.76314 0.139 0.170 3.703  
OGLE-LMC-DSCT-0943 21.132 21.569 0.047452202 0.000000084 2167.83222 0.290 0.422 2.410  
OGLE-LMC-DSCT-0944 20.039 20.453 0.043623217 0.000000072 2167.80552 0.119 0.197 2.996  
OGLE-LMC-DSCT-0945 19.716 20.088 0.126766376 0.000000134 2173.83569 0.316 0.395 4.127  
OGLE-LMC-DSCT-0946 20.085 20.592 0.088551303 0.000000189 2167.79125 0.146 0.036 4.950  
OGLE-LMC-DSCT-0947 20.364 20.798 0.095497783 0.000000098 2167.78292 0.342 0.461 4.281  
OGLE-LMC-DSCT-0948 20.194 20.725 0.073428302 0.000000069 2167.78624 0.215 0.593 4.306  
OGLE-LMC-DSCT-0950 19.128 19.540 0.102570479 0.000000210 2167.83891 0.104 0.162 3.889  
OGLE-LMC-DSCT-0951 20.667 20.923 0.079326459 0.000000198 2167.84212 0.219 0.082 5.265  
OGLE-LMC-DSCT-0952 19.729 20.156 0.080960899 0.000000092  457.72203 0.098 0.298 2.215  
OGLE-LMC-DSCT-0953 19.971 20.403 0.063019072 0.000000050 2167.79422 0.214 0.485 3.338  
OGLE-LMC-DSCT-0954 19.929 20.440 0.181139821 0.000000728 2167.79804 0.204 0.099 0.632  
OGLE-LMC-DSCT-0955 19.766 20.221 0.097097809 0.000000189 2167.78269 0.171 0.192 4.130  
OGLE-LMC-DSCT-0956 19.674 20.141 0.178841383 0.000000750 2167.76033 0.127 0.061 0.922  
OGLE-LMC-DSCT-0957 19.325 19.938 0.083934252 0.000000148 2167.83549 0.114 0.320 4.461  
OGLE-LMC-DSCT-0958 19.125 19.491 0.131545810 0.000000173 2167.81707 0.176 0.340 4.306  
OGLE-LMC-DSCT-0959 19.287 19.857 0.081519188 0.000000079 2167.81296 0.100 0.713 4.458  
OGLE-LMC-DSCT-0960 20.194 20.688 0.092729444 0.000000129 2167.77510 0.326 0.188 3.534  
OGLE-LMC-DSCT-0961 20.870 21.478 0.045895969 0.000000073 2167.79921 0.298 0.026 1.203  
OGLE-LMC-DSCT-0962 19.983 20.617 0.105968309 0.000000201 2167.79876 0.223 0.195 4.263  
OGLE-LMC-DSCT-0963 19.390 19.835 0.125412854 0.000000122  457.65718 0.128 0.185 3.987  
OGLE-LMC-DSCT-0964 19.844 20.386 0.075260456 0.000000087 2167.76867 0.160 0.347 3.896  
OGLE-LMC-DSCT-0965 20.276 20.960 0.087226800 0.000000120 2167.78693 0.234 0.378 4.840  
OGLE-LMC-DSCT-0966 19.953 20.367 0.142174631 0.000000096  457.62068 0.218 0.500 3.994  
OGLE-LMC-DSCT-0967 19.755 20.120 0.112486792 0.000000298 2167.73763 0.139 0.186 3.171  
OGLE-LMC-DSCT-0968 20.157 20.518 0.100192464 0.000000111 2167.77875 0.301 0.537 3.913  
OGLE-LMC-DSCT-0969 19.360 19.835 0.126159649 0.000000345 2167.80451 0.105 0.236 3.354  
OGLE-LMC-DSCT-0970 19.877 20.303 0.095847206 0.000000043  457.73062 0.246 0.333 4.347  
OGLE-LMC-DSCT-0971 18.693 19.070 0.239356723 0.000000479  457.74808 0.067 0.193 5.980  
OGLE-LMC-DSCT-0973 20.236 20.461 0.081134407 0.000000068  457.73459 0.221 0.186 4.690  
OGLE-LMC-DSCT-0974 19.995 20.423 0.094085841 0.000000240 2167.84927 0.159 0.219 5.470  
OGLE-LMC-DSCT-0975 19.916 20.310 0.078868823 0.000000073 2167.82188 0.247 0.382 4.322  
OGLE-LMC-DSCT-0976 20.245 20.874 0.099923316 0.000000203 2167.74010 0.252 0.186 3.785  
OGLE-LMC-DSCT-0977 19.116 19.659 0.225456108 0.000001274 2167.77733 0.083 0.307 3.995  
OGLE-LMC-DSCT-0978 20.559 21.125 0.064752516 0.000000050 2167.81989 0.367 0.501 4.152  
OGLE-LMC-DSCT-0979 19.938 20.393 0.126138261 0.000000146 2167.75279 0.283 0.427 4.459  
OGLE-LMC-DSCT-0980 20.586 20.539 0.053272024 0.000000042 2167.80976 0.273 0.586 4.240  
OGLE-LMC-DSCT-0981 20.289 21.263 0.101205381 0.000000166  457.70047 0.174 0.198 4.329  
OGLE-LMC-DSCT-0982 19.186 20.236 0.080408210 0.000000185 2167.81731 0.051 0.160 5.214  
OGLE-LMC-DSCT-0983 19.685 20.167 0.128601953 0.000000420 2167.78333 0.125 0.184 4.352  
OGLE-LMC-DSCT-0984 20.205 21.218 0.077228594 0.000000111 2167.80553 0.265 0.294 3.187  
OGLE-LMC-DSCT-0985 20.182 20.326 0.080845939 0.000000082 2167.79000 0.280 0.542 3.971  
OGLE-LMC-DSCT-0986 19.844 20.389 0.119685884 0.000000200 2167.78080 0.154 0.504 4.580  
OGLE-LMC-DSCT-0987 19.545 19.994 0.122241265 0.000000146 2167.73878 0.258 0.345 4.004  
OGLE-LMC-DSCT-0988 19.504 19.877 0.096630663 0.000000154 2167.74822 0.143 0.174 3.954  
OGLE-LMC-DSCT-0989 21.198 21.989 0.134056927 0.000000621 2167.71360 0.329 0.088 6.230  
OGLE-LMC-DSCT-0990 18.858 19.623 0.077056436 0.000000084 2167.75731 0.096 0.654 3.990  
OGLE-LMC-DSCT-0991 19.489 20.333 0.177614441 0.000000411 2167.72073 0.129 0.325 4.494  
OGLE-LMC-DSCT-0992 20.732 21.042 0.064716486 0.000000057 2167.82102 0.274 0.603 2.906  
OGLE-LMC-DSCT-0993 20.224 20.636 0.080241367 0.000000135 2167.79957 0.268 0.359 4.065  
OGLE-LMC-DSCT-0994 18.464 18.465 0.064287786 0.000000104 2167.83484 0.048 0.319 4.758  
OGLE-LMC-DSCT-0995 20.420 20.903 0.072647441 0.000000121 2167.82976 0.228 0.308 4.321  
OGLE-LMC-DSCT-0996 19.696 20.173 0.070090300 0.000000061 2167.82284 0.174 0.452 4.276  
