OGLE-LMC-RRLYR-05985 18.709 19.204  0.3800243 0.0000009  2167.74706  0.281  0.176 5.262  0.139 3.443  0.5092113 0.0000041  2167.57458  0.081  0.000   -    0.435 3.943
OGLE-LMC-RRLYR-05987 18.892 19.380  0.3463878 0.0000009  2167.82092  0.226  0.152 5.049  0.144 3.429  0.4662509 0.0000023  2167.43759  0.194  0.158 4.226  0.000   -  
OGLE-LMC-RRLYR-06017 19.363 20.095  0.3541244 0.0000014  2166.58153  0.251  0.209 4.793  0.149 2.867  0.4759633 0.0000044  2166.49515  0.179  0.251 3.891  0.000   -  
OGLE-LMC-RRLYR-06132 18.701 19.235  0.3811685 0.0000008  2167.66478  0.256  0.226 5.084  0.000   -    0.5118824 0.0000021  2167.43523  0.186  0.174 3.881  0.000   -  
OGLE-LMC-RRLYR-06157 18.706 19.124  0.3617746 0.0000005   726.64685  0.220  0.209 5.220  0.000   -    0.4861177 0.0000011   726.78938  0.153  0.155 3.896  0.000   -  
OGLE-LMC-RRLYR-06173 18.935 19.424  0.3621078 0.0000010  2166.55986  0.269  0.148 5.194  0.003   -    0.4861951 0.0000030  2166.68076  0.147  0.143 3.977  0.000   -  
OGLE-LMC-RRLYR-06175 18.776 19.235  0.3610672 0.0000004   726.62706  0.240  0.167 5.255  0.000   -    0.4850535 0.0000012   726.42221  0.150  0.142 4.059  0.000   -  
OGLE-LMC-RRLYR-06198 18.945 19.394  0.3769489 0.0000006   726.61049  0.279  0.234 5.107  0.000   -    0.5060588 0.0000020   726.68893  0.165  0.005   -    0.013   -  
OGLE-LMC-RRLYR-06212 18.688 19.299  0.4286322 0.0000014  2167.65936  0.233  0.147 5.595  0.000   -    0.5747348 0.0000068  2167.67235  0.077  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06226 18.830 19.292  0.3612912 0.0000010  2166.66117  0.234  0.000   -    0.000   -    0.4853694 0.0000044  2166.48452  0.108  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06254 18.902 19.487  0.3494972 0.0000007   726.62553  0.232  0.198 5.205  0.000   -    0.4704811 0.0000011   726.79156  0.252  0.207 4.516  0.000   -  
OGLE-LMC-RRLYR-06270 18.738 19.199  0.3523016 0.0000009  2167.50341  0.232  0.201 5.339  0.098 2.682  0.4739682 0.0000025  2167.38973  0.171  0.149 4.160  0.000   -  
OGLE-LMC-RRLYR-06286 18.679 19.179  0.3630239 0.0000007  2167.59091  0.255  0.151 5.022  0.109 4.716  0.4880271 0.0000044  2167.54524  0.085  0.021   -    0.013   -  
OGLE-LMC-RRLYR-06298 18.818 19.373  0.3823951 0.0000008  2166.72863  0.257  0.159 4.846  0.058 3.578  0.5125599 0.0000047  2166.82468  0.082  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06325 18.758 19.222  0.3779893 0.0000009  2167.81830  0.271  0.184 5.211  0.000   -    0.5070105 0.0000028  2167.57826  0.151  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06328 18.841 19.210  0.3536215 0.0000010  2167.67209  0.233  0.000   -    0.152 3.580  0.4754069 0.0000074  2167.82727  0.065  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06346 18.690 19.132  0.3648868 0.0000007  2167.62193  0.256  0.121 5.232  0.062 3.431  0.4898896 0.0000034  2167.51477  0.098  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06347 18.726 19.195  0.3496959 0.0000008  2167.75431  0.268  0.109 5.104  0.000   -    0.4699517 0.0000057  2167.61119  0.065  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06358 18.708 19.070  0.3795603 0.0000003   457.70615  0.270  0.169 5.147  0.084 3.976  0.5087017 0.0000041   457.76019  0.045  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06378 18.841 19.433  0.3678450 0.0000010  2167.65727  0.228  0.195 5.170  0.000   -    0.4942846 0.0000059  2167.52104  0.073  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06446 18.749 19.183  0.3691672 0.0000004   457.68396  0.245  0.155 4.811  0.101 3.570  0.4956954 0.0000013   457.46465  0.151  0.162 3.900  0.001   -  
OGLE-LMC-RRLYR-06463 18.911 19.515  0.3503613 0.0000013  2167.72641  0.255  0.224 5.258  0.000   -    0.4710976 0.0000052  2167.79054  0.127  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06517 18.866 19.332  0.3647748 0.0000004   457.76159  0.234  0.180 5.264  0.000   -    0.4901821 0.0000012   457.52498  0.149  0.205 3.787  0.000   -  
OGLE-LMC-RRLYR-06556 18.788 19.420  0.3415614 0.0000006   457.71464  0.222  0.220 5.352  0.000   -    0.4600041 0.0000010   457.68453  0.225  0.277 4.157  0.000   -  
OGLE-LMC-RRLYR-06558 19.013 19.543  0.3616153 0.0000012  2167.57485  0.260  0.226 5.108  0.000   -    0.4858103 0.0000020  2167.51230  0.253  0.269 4.132  0.000   -  
OGLE-LMC-RRLYR-06565 19.163 19.645  0.3397671 0.0000005   457.47984  0.251  0.165 5.303  0.000   -    0.4573146 0.0000009   457.76182  0.234  0.248 4.094  0.000   -  
OGLE-LMC-RRLYR-06566 18.895 19.399  0.3436683 0.0000008  2167.73010  0.241  0.232 4.983  0.000   -    0.4627556 0.0000014  2167.77813  0.275  0.294 4.314  0.090 2.499
OGLE-LMC-RRLYR-06573 18.838    -    0.3857558 0.0000014  2167.73732  0.290  0.000   -    0.000   -    0.5172005 0.0000065  2167.47089  0.061  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06576 19.981 20.629  0.3551092 0.0000017  2167.59722  0.304  0.385 5.062  0.000   -    0.4772708 0.0000046  2167.44211  0.235  0.017   -    0.049   -  
OGLE-LMC-RRLYR-06594 19.134 19.677  0.3440391 0.0000012  2167.83208  0.237  0.207 5.309  0.000   -    0.4632852 0.0000023  2167.55228  0.217  0.258 4.275  0.000   -  
OGLE-LMC-RRLYR-06603 18.842 19.322  0.3571646 0.0000004   457.48231  0.237  0.187 5.115  0.080 3.795  0.4798668 0.0000009   457.36622  0.171  0.207 3.982  0.000   -  
OGLE-LMC-RRLYR-06637 18.850 19.303  0.3447771 0.0000009  2167.73852  0.237  0.184 5.184  0.000   -    0.4640584 0.0000015  2167.67058  0.206  0.154 4.292  0.000   -  
OGLE-LMC-RRLYR-06685 18.734 19.240  0.3512584 0.0000012  2167.74971  0.240  0.171 5.261  0.000   -    0.4722518 0.0000028  2167.38151  0.187  0.215 4.059  0.000   -  
OGLE-LMC-RRLYR-06693 18.630 19.053  0.3663069 0.0000009  2167.83953  0.221  0.209 5.282  0.097 2.701  0.4919273 0.0000023  2167.62174  0.167  0.246 4.669  0.000   -  
OGLE-LMC-RRLYR-06711 18.983 19.518  0.3581728 0.0000004   457.64889  0.229  0.108 4.992  0.000   -    0.4811585 0.0000015   457.59188  0.115  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06731 18.522 18.694  0.3509853 0.0000004   457.44830  0.159  0.188 5.448  0.005   -    0.4720368 0.0000008   457.72474  0.154  0.262 4.153  0.000   -  
OGLE-LMC-RRLYR-06787 18.961 19.415  0.3516846 0.0000010  2167.56761  0.260  0.279 5.403  0.000   -    0.4732728 0.0000023  2167.66671  0.275  0.283 3.974  0.000   -  
OGLE-LMC-RRLYR-06823 18.737 19.261  0.3675566 0.0000004   457.61223  0.276  0.168 5.190  0.000   -    0.4932490 0.0000034   457.32968  0.058  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06828 18.618 18.976  0.3847899 0.0000004   457.38328  0.241  0.205 5.173  0.000   -    0.5160543 0.0000013   457.46028  0.119  0.181 4.354  0.000   -  
OGLE-LMC-RRLYR-06843 18.804 19.207  0.3648561 0.0000009  2167.69674  0.263  0.148 5.139  0.105 2.915  0.4899785 0.0000028  2167.35870  0.148  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06853 16.785 17.884  0.4135049 0.0000027  2167.64791  0.043  0.164 4.418  0.000   -    0.5548177 0.0000091  2167.74465  0.021  0.026   -    0.251 4.951
OGLE-LMC-RRLYR-06875 18.797 19.204  0.3525851 0.0000004   462.52104  0.239  0.152 5.383  0.070 3.136  0.4739369 0.0000013   462.27290  0.155  0.108 3.871  0.090 2.545
OGLE-LMC-RRLYR-06953 18.832 19.446  0.3660921 0.0000015   457.43001  0.113  0.000   -    0.000   -    0.4903808 0.0000030   457.40122  0.141  0.329 5.616  0.194 4.062
OGLE-LMC-RRLYR-06954 18.715 19.144  0.3566856 0.0000009  2167.57123  0.211  0.131 5.347  0.007   -    0.4792180 0.0000030  2167.52033  0.112  0.246 3.584  0.011   -  
OGLE-LMC-RRLYR-06973 19.063 19.677  0.3615270 0.0000011  2167.52962  0.262  0.164 4.472  0.000   -    0.4856411 0.0000052  2167.55439  0.120  0.000   -    0.000   -  
OGLE-LMC-RRLYR-06991 16.394 16.866  0.3638965 0.0000003  2167.53257  0.266  0.216 5.092  0.076 3.374  0.4886428 0.0000009  2167.64374  0.188  0.188 4.214  0.021 3.494
OGLE-LMC-RRLYR-07004 18.874 19.329  0.3504650 0.0000004   457.74092  0.237  0.200 5.160  0.000   -    0.4713272 0.0000010   457.39604  0.163  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07026 19.550 19.999  0.3444360 0.0000018  2167.82165  0.220  0.000   -    0.000   -    0.4637125 0.0000032  2167.79322  0.231  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07059 18.992 19.527  0.3678350 0.0000010  2167.76604  0.273  0.213 5.029  0.000   -    0.4938175 0.0000027  2167.54616  0.189  0.210 4.304  0.000   -  
OGLE-LMC-RRLYR-07061 18.917 19.368  0.3574351 0.0000009  2167.80113  0.263  0.138 5.170  0.000   -    0.4800666 0.0000071  2167.54983  0.075  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07074 19.201 19.765  0.3629382 0.0000013  2167.69799  0.264  0.000   -    0.000   -    0.4873666 0.0000111  2167.54524  0.057  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07100 18.991 19.485  0.3576986 0.0000012  2167.49880  0.265  0.148 4.958  0.000   -    0.4803107 0.0000027  2167.68811  0.177  0.308 4.391  0.000   -  
OGLE-LMC-RRLYR-07110 18.938 19.462  0.3535824 0.0000008  2167.56446  0.210  0.192 5.274  0.105 2.841  0.4752908 0.0000017  2167.77797  0.183  0.193 4.059  0.005   -  
OGLE-LMC-RRLYR-07117 18.685 19.177  0.3678661 0.0000004   457.68120  0.212  0.173 5.115  0.102 3.534  0.4943034 0.0000010   457.64978  0.171  0.201 3.935  0.000   -  
OGLE-LMC-RRLYR-07201 18.794 19.372  0.3981835 0.0000011  2167.64857  0.257  0.243 5.106  0.107 3.623  0.5345136 0.0000035  2167.75700  0.168  0.185 4.345  0.000   -  
OGLE-LMC-RRLYR-07291 18.690 19.150  0.3531024 0.0000014  2167.80830  0.263  0.174 5.329  0.000   -    0.4743279 0.0000061  2167.46320  0.119  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07313 18.917 19.413  0.3565981 0.0000032  2190.53510  0.327  0.290 4.996  0.000   -    0.4795194 0.0000104  2190.67918  0.209  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07348 18.792 19.231  0.3518139 0.0000008  2167.84586  0.269  0.159 4.967  0.000   -    0.4730665 0.0000023  2167.41706  0.166  0.227 4.745  0.000   -  
OGLE-LMC-RRLYR-07422 18.804 19.220  0.3502140 0.0000008  2167.65387  0.247  0.000   -    0.000   -    0.4710425 0.0000027  2167.82385  0.153  0.232 4.441  0.000   -  
OGLE-LMC-RRLYR-07458 18.683 19.195  0.3619023 0.0000004   457.54612  0.229  0.219 5.271  0.103 2.798  0.4859723 0.0000009   457.29635  0.186  0.200 4.308  0.000   -  
OGLE-LMC-RRLYR-07464 18.935 19.441  0.3550670 0.0000012  2167.53659  0.258  0.116 4.505  0.000   -    0.4773917 0.0000046  2167.67943  0.120  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07527 18.855 19.302  0.3553266 0.0000004   457.45004  0.205  0.194 4.990  0.088 3.427  0.4779918 0.0000009   457.49183  0.175  0.259 4.074  0.000   -  
OGLE-LMC-RRLYR-07551 18.931 19.584  0.3641521 0.0000018  2167.52209  0.236  0.197 4.899  0.000   -    0.4892932 0.0000069  2167.46524  0.133  0.440 4.229  0.336 4.617
OGLE-LMC-RRLYR-07554 18.811 19.294  0.3732124 0.0000008  2167.48931  0.266  0.237 5.085  0.088 3.383  0.5011453 0.0000020  2167.66710  0.209  0.194 3.831  0.000   -  
OGLE-LMC-RRLYR-07577 18.421 18.761  0.3720463 0.0000010  2167.52289  0.185  0.159 5.342  0.000   -    0.4994688 0.0000026  2167.35746  0.126  0.282 4.228  0.000   -  
OGLE-LMC-RRLYR-07609 18.560 19.324  0.3828677 0.0000012  2167.53608  0.179  0.175 5.159  0.000   -    0.5141104 0.0000037  2167.63307  0.119  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07623 19.032 19.536  0.3462711 0.0000011  2167.64949  0.256  0.178 5.343  0.000   -    0.4657955 0.0000031  2167.69924  0.189  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07647 18.863 19.347  0.3518793 0.0000011  2167.82644  0.270  0.227 5.095  0.000   -    0.4728444 0.0000031  2167.40991  0.158  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07699 19.646 20.532  0.3610371 0.0000007   457.70896  0.287  0.164 5.179  0.000   -    0.4850304 0.0000035   457.70033  0.123  0.018   -    0.011   -  
OGLE-LMC-RRLYR-07721 18.836 19.267  0.3552029 0.0000008  2167.56146  0.255  0.214 5.213  0.077 2.987  0.4773866 0.0000017  2167.71919  0.229  0.203 4.159  0.000   -  
OGLE-LMC-RRLYR-07732 18.646 19.146  0.3929653 0.0000009  2167.55183  0.275  0.186 5.485  0.000   -    0.5269115 0.0000041  2167.64996  0.117  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07735 18.989 19.449  0.3453572 0.0000004   457.55235  0.233  0.094 5.510  0.000   -    0.4648074 0.0000021   457.36863  0.103  0.009   -    0.016   -  
OGLE-LMC-RRLYR-07754 18.763 19.258  0.3644746 0.0000010  2167.56240  0.260  0.153 5.262  0.000   -    0.4898252 0.0000035  2167.72576  0.128  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07764 18.882 19.407  0.3655520 0.0000009  2167.77230  0.270  0.090 4.966  0.100 4.580  0.4906514 0.0000049  2167.64909  0.096  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07790 18.871 19.422  0.3581798 0.0000011  2167.77900  0.234  0.165 4.956  0.000   -    0.4815654 0.0000038  2167.76639  0.130  0.000   -    0.000   -  
OGLE-LMC-RRLYR-07821 19.322 20.120  0.3508730 0.0000009   457.41282  0.270  0.180 5.173  0.000   -    0.4717452 0.0000022   457.60894  0.197  0.190 3.658  0.000   -  
OGLE-LMC-RRLYR-07822 18.685 19.142  0.3491795 0.0000004   457.45659  0.242  0.176 5.342  0.000   -    0.4697269 0.0000008   457.60963  0.181  0.193 4.262  0.000   -  
OGLE-LMC-RRLYR-07843 18.928 19.375  0.3493410 0.0000004   457.45180  0.264  0.207 5.371  0.000   -    0.4702276 0.0000008   457.51505  0.216  0.203 4.308  0.104 2.748
OGLE-LMC-RRLYR-07897 18.629 19.107  0.3634630 0.0000009  2167.65086  0.268  0.168 5.054  0.000   -    0.4886166 0.0000023  2167.67782  0.180  0.136 4.135  0.000   -  
OGLE-LMC-RRLYR-07931 18.873 19.371  0.3782228 0.0000005   457.64691  0.242  0.117 4.924  0.088 3.429  0.5077843 0.0000015   457.42341  0.161  0.102 4.197  0.000   -  
OGLE-LMC-RRLYR-07934 19.128 19.768  0.3586829 0.0000005   457.43396  0.254  0.165 5.645  0.000   -    0.4818514 0.0000016   457.40639  0.133  0.157 3.771  0.000   -  
OGLE-LMC-RRLYR-07936 18.668 19.233  0.3491893 0.0000003   457.75294  0.206  0.134 5.114  0.000   -    0.4694724 0.0000011   457.51545  0.115  0.142 3.921  0.000   -  
OGLE-LMC-RRLYR-07942 19.184 19.693  0.3469815 0.0000005   457.61425  0.231  0.165 5.228  0.000   -    0.4668888 0.0000011   457.49748  0.209  0.251 4.055  0.000   -  
OGLE-LMC-RRLYR-08000 18.604 19.125  0.3952221 0.0000010  2167.72470  0.252  0.225 5.006  0.000   -    0.5295935 0.0000050  2167.40692  0.107  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08015 18.958 19.413  0.3448589 0.0000008  2167.69629  0.262  0.133 5.370  0.000   -    0.4640847 0.0000058  2167.43492  0.076  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08021 18.945 19.407  0.3413335 0.0000004   457.59109  0.273  0.153 5.323  0.080 3.045  0.4596278 0.0000009   457.68479  0.263  0.240 4.455  0.000   -  
OGLE-LMC-RRLYR-08028 18.241 18.868  0.3658426 0.0000010  2167.83268  0.193  0.155 4.887  0.000   -    0.4912856 0.0000037  2167.42095  0.087  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08042 19.101 19.759  0.3635973 0.0000012  2167.63002  0.268  0.216 5.069  0.000   -    0.4881844 0.0000050  2167.76331  0.116  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08066 18.720 19.233  0.3722606 0.0000008  2167.75286  0.270  0.193 5.230  0.000   -    0.4992388 0.0000034  2167.36758  0.134  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08078 18.665 19.111  0.3641246 0.0000008  2167.50885  0.264  0.237 4.846  0.000   -    0.4886561 0.0000029  2167.62111  0.125  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08080 18.713 19.177  0.3837969 0.0000008  2167.80500  0.263  0.225 5.076  0.097 3.486  0.5146596 0.0000026  2167.38185  0.163  0.127 3.894  0.011   -  
OGLE-LMC-RRLYR-08081 18.638 19.124  0.3710153 0.0000010  2167.65328  0.241  0.203 5.271  0.084 3.659  0.4979929 0.0000029  2167.67478  0.143  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08102 18.578 19.077  0.3969530 0.0000004   457.46576  0.258  0.193 5.083  0.075 3.582  0.5321892 0.0000017   457.46883  0.113  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08103 18.762 19.224  0.3516080 0.0000009  2167.68072  0.256  0.000   -    0.000   -    0.4725570 0.0000094  2167.70866  0.045  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08126 18.960 19.529  0.3576402 0.0000009   457.75060  0.263  0.122 5.097  0.146 3.703  0.4808316 0.0000106   457.58785  0.117  0.336 1.161  0.312 2.056
OGLE-LMC-RRLYR-08172 18.751 19.241  0.3471161 0.0000008  2167.53668  0.225  0.156 5.316  0.005   -    0.4667997 0.0000019  2167.41558  0.157  0.203 4.237  0.149 2.792
OGLE-LMC-RRLYR-08217 18.721 19.268  0.3522204 0.0000010  2167.51173  0.231  0.141 5.256  0.125 3.097  0.4735580 0.0000019  2167.79874  0.203  0.204 4.743  0.000   -  
OGLE-LMC-RRLYR-08228 18.702 19.237  0.3943906 0.0000007  2167.79021  0.268  0.263 4.948  0.088 3.659  0.5285995 0.0000028  2167.64438  0.143  0.160 3.807  0.000   -  
OGLE-LMC-RRLYR-08238 18.759 19.225  0.3506114 0.0000011  2167.81529  0.224  0.159 5.284  0.000   -    0.4714963 0.0000035  2167.48097  0.130  0.024   -    0.011   -  
OGLE-LMC-RRLYR-08276 18.781 19.129  0.3655461 0.0000009  2167.62018  0.273  0.192 5.121  0.005   -    0.4906803 0.0000023  2167.44807  0.180  0.167 4.214  0.000   -  
OGLE-LMC-RRLYR-08304 18.514 19.152  0.4374725 0.0000057  2167.48258  0.172  0.227 4.030  0.000   -    0.5858148 0.0000070  2167.79453  0.189  0.025   -    0.019   -  
OGLE-LMC-RRLYR-08363 18.876 19.365  0.3619539 0.0000008  2167.49631  0.258  0.137 5.214  0.000   -    0.4862562 0.0000036  2167.70884  0.105  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08406 18.849 19.335  0.3626216 0.0000004   457.66917  0.259  0.187 5.269  0.095 3.105  0.4870229 0.0000009   457.65352  0.190  0.202 4.058  0.000   -  
OGLE-LMC-RRLYR-08449 18.906 19.468  0.3672206 0.0000011  2167.48852  0.258  0.229 4.893  0.115 2.895  0.4932833 0.0000023  2167.68079  0.216  0.265 4.057  0.104 3.205
OGLE-LMC-RRLYR-08468 18.794 19.357  0.3809302 0.0000009  2167.62531  0.281  0.215 4.899  0.000   -    0.5109043 0.0000030  2167.64533  0.167  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08492 18.651 19.136  0.3663825 0.0000004   457.49794  0.234  0.157 4.879  0.116 3.053  0.4912784 0.0000012   457.67773  0.133  0.138 4.198  0.000   -  
OGLE-LMC-RRLYR-08507 18.688 19.228  0.3485394 0.0000009  2167.82666  0.217  0.168 4.936  0.000   -    0.4686733 0.0000023  2167.54572  0.168  0.181 4.288  0.000   -  
OGLE-LMC-RRLYR-08535 18.839 19.420  0.3551937 0.0000011  2167.79039  0.229  0.109 5.212  0.000   -    0.4772386 0.0000123  2167.57195  0.043  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08564 18.986 19.398  0.3405723 0.0000024  2230.65719  0.277  0.239 5.192  0.000   -    0.4589603 0.0000055  2230.50644  0.223  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08679 19.149 19.690  0.3611866 0.0000005   457.72109  0.260  0.158 4.980  0.000   -    0.4851635 0.0000029   457.55474  0.083  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08691 18.822 19.257  0.3541290 0.0000007  2167.53643  0.267  0.231 4.807  0.000   -    0.4760099 0.0000016  2167.75316  0.200  0.215 4.228  0.000   -  
OGLE-LMC-RRLYR-08771 19.431 20.663  0.3514452 0.0000012  2167.65361  0.332  0.151 4.691  0.000   -    0.4723742 0.0000039  2167.55498  0.197  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08783 18.824 19.294  0.3925768 0.0000011  2167.72658  0.266  0.238 5.052  0.000   -    0.5266897 0.0000038  2167.33373  0.153  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08806 18.773 19.228  0.3492421 0.0000004   457.44426  0.268  0.139 4.862  0.107 4.022  0.4695270 0.0000014   457.55623  0.121  0.150 4.055  0.111 2.602
OGLE-LMC-RRLYR-08825 18.802 19.487  0.3723690 0.0000009  2167.47733  0.254  0.247 4.786  0.132 3.120  0.5000135 0.0000020  2167.83147  0.233  0.169 4.170  0.000   -  
OGLE-LMC-RRLYR-08885 18.911 19.414  0.3616880 0.0000010  2167.63966  0.261  0.139 5.086  0.000   -    0.4856239 0.0000052  2167.60797  0.089  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08890 18.520 19.683  0.3651562 0.0000003   457.55689  0.204  0.173 5.238  0.081 4.203  0.4899896 0.0000020   457.19842  0.067  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08935 18.907 19.366  0.3537224 0.0000016  2161.70663  0.265  0.143 5.622  0.000   -    0.4755132 0.0000037  2161.42750  0.200  0.000   -    0.000   -  
OGLE-LMC-RRLYR-08962 18.645 19.193  0.3929721 0.0000008  2167.75855  0.252  0.231 5.092  0.093 3.386  0.5271130 0.0000026  2167.74661  0.171  0.196 4.181  0.000   -  
OGLE-LMC-RRLYR-08987 18.669 19.180  0.3967627 0.0000011  2167.59660  0.229  0.276 4.967  0.133 3.531  0.5302689 0.0000031  2167.43695  0.165  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09043 18.552 18.964  0.4133710 0.0000004   457.42105  0.220  0.231 5.232  0.067 3.649  0.5539701 0.0000019   457.61816  0.117  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09069 18.852 19.304  0.3523881 0.0000009  2167.50476  0.252  0.162 5.134  0.000   -    0.4736889 0.0000021  2167.38461  0.175  0.201 4.144  0.000   -  
OGLE-LMC-RRLYR-09165 18.770 19.201  0.3448296 0.0000003   457.52216  0.227  0.185 5.060  0.000   -    0.4638156 0.0000008   457.50855  0.148  0.160 3.820  0.000   -  
OGLE-LMC-RRLYR-09172 18.884 19.381  0.3487870 0.0000005   457.44922  0.245  0.145 5.384  0.000   -    0.4695750 0.0000010   457.32681  0.204  0.185 3.920  0.112 2.439
OGLE-LMC-RRLYR-09204 19.009 19.566  0.3572151 0.0000013  2161.77987  0.272  0.173 4.912  0.000   -    0.4804202 0.0000028  2161.73512  0.207  0.000   -    0.154 1.504
OGLE-LMC-RRLYR-09243 18.876 19.398  0.3551539 0.0000007  2123.85719  0.274  0.197 4.963  0.078 4.548  0.4772573 0.0000030  2123.54035  0.113  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09327 19.025 19.525  0.3523544 0.0000011  2123.88729  0.250  0.000   -    0.000   -    0.4737520 0.0000020  2123.87869  0.214  0.469 4.563  0.000   -  
OGLE-LMC-RRLYR-09405 18.964 19.529  0.3505977 0.0000005   457.41964  0.208  0.132 5.211  0.000   -    0.4714616 0.0000013   457.55582  0.155  0.202 4.612  0.000   -  
OGLE-LMC-RRLYR-09430 18.815 19.324  0.3766380 0.0000012  2156.69052  0.239  0.187 5.402  0.000   -    0.5049059 0.0000043  2156.56127  0.111  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09441 18.748 19.157  0.3508349 0.0000004   457.43565  0.209  0.189 4.998  0.122 2.929  0.4715976 0.0000009   457.54111  0.163  0.203 3.894  0.000   -  
OGLE-LMC-RRLYR-09445 18.829 19.282  0.3477225 0.0000004   457.41428  0.268  0.143 4.783  0.084 3.472  0.4675622 0.0000014   457.63449  0.175  0.163 4.487  0.124 0.180
OGLE-LMC-RRLYR-09450 18.933 19.267  0.3429529 0.0000006   457.43045  0.237  0.198 5.230  0.000   -    0.4615958 0.0000009   457.32050  0.211  0.214 3.927  0.125 2.512
OGLE-LMC-RRLYR-09464 18.850 19.337  0.3450321 0.0000008  2161.67972  0.261  0.116 4.915  0.000   -    0.4642095 0.0000019  2161.68178  0.209  0.214 4.124  0.000   -  
OGLE-LMC-RRLYR-09490 18.739 19.325  0.4027170 0.0000015  2161.81739  0.248  0.200 5.147  0.000   -    0.5397656 0.0000037  2161.39995  0.171  0.216 4.338  0.000   -  
OGLE-LMC-RRLYR-09506 18.849 19.274  0.3462586 0.0000010  2123.82023  0.246  0.150 5.004  0.000   -    0.4659752 0.0000015  2123.61140  0.278  0.229 3.964  0.000   -  
OGLE-LMC-RRLYR-09509 18.904 19.414  0.3401464 0.0000012  2123.72667  0.218  0.181 5.154  0.000   -    0.4579942 0.0000020  2123.86935  0.215  0.223 4.219  0.000   -  
OGLE-LMC-RRLYR-09524 18.731 19.185  0.3730681 0.0000008  2123.66102  0.259  0.211 5.114  0.000   -    0.5009215 0.0000019  2123.54286  0.155  0.190 3.908  0.000   -  
OGLE-LMC-RRLYR-09575 18.876 19.323  0.3529436 0.0000010  2123.63383  0.248  0.143 5.340  0.000   -    0.4745457 0.0000023  2123.56461  0.190  0.137 4.519  0.000   -  
OGLE-LMC-RRLYR-09612 18.934 19.439  0.3554120 0.0000011  2123.87292  0.259  0.000   -    0.000   -    0.4779264 0.0000054  2123.59955  0.035  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09618 18.759 19.210  0.3603988 0.0000010  2161.71985  0.236  0.130 4.522  0.000   -    0.4840580 0.0000038  2161.48101  0.121  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09625 18.871 19.372  0.3604200 0.0000013  2156.67632  0.263  0.216 5.115  0.000   -    0.4837374 0.0000038  2156.57539  0.154  0.000   -    0.000   -  
OGLE-LMC-RRLYR-09634 18.868 19.340  0.3510314 0.0000009  2161.69412  0.249  0.211 5.022  0.000   -    0.4721084 0.0000020  2161.52465  0.255  0.175 4.766  0.000   -  
