OGLE-LMC-ECL-05727  16.661 16.542    1.872155  3560.2815  0.157  0.043  1.570  1.852 1.3268
OGLE-LMC-ECL-05728  19.006 19.556    7.574665  3566.1118  0.241  0.077  0.968  1.672 0.3366
OGLE-LMC-ECL-05729  18.073 18.152   55.399200  3636.0157  0.266  0.059  4.162 26.464 1.0177
OGLE-LMC-ECL-05730  17.704 17.663   15.432341  3575.4874  0.112  0.028  1.694  5.686 0.7003
OGLE-LMC-ECL-05731  18.818 19.003    2.438222  3561.5616  0.392  0.114  1.218  2.457 0.5377
OGLE-LMC-ECL-05732  19.794 19.922    1.441442  3559.6657  0.627  0.165  1.268  2.599 0.3507
OGLE-LMC-ECL-05733  18.725 18.881    7.800161  3557.2378  0.299  0.085  1.369  2.821 0.4301
OGLE-LMC-ECL-05734  16.196 16.069    2.374270  3559.9997  0.375  0.096  2.288  4.448 1.9366
OGLE-LMC-ECL-05735  19.443 19.981    1.428438  3561.0520  0.513  0.154  1.015  0.811 0.6618
OGLE-LMC-ECL-05736  17.950 18.050    1.863210  3560.3721  0.126  0.037  0.514  0.330 0.7067
OGLE-LMC-ECL-05737  17.342 17.460    2.597870  3562.5102  0.471  0.124  1.741  2.244 1.9062
OGLE-LMC-ECL-05738  19.913 20.192    3.061576  3561.7613  0.801  0.218  1.418  2.607 0.6550
OGLE-LMC-ECL-05739  19.436 19.518    2.586007  3559.8889  0.414  0.126  0.765  1.011 0.3265
OGLE-LMC-ECL-05740  18.731 18.895    5.331746  3567.0623  0.260  0.079  1.102  1.926 0.7759
OGLE-LMC-ECL-05741  19.740 19.835    4.901180  3562.8891  0.551  0.154  1.446  3.813 0.3149
OGLE-LMC-ECL-05742  19.799 20.445    5.620145  3564.4268  0.940  0.227  1.601  3.738 0.7915
OGLE-LMC-ECL-05743  18.168 18.112    8.535740  3567.9746  0.178  0.046  1.806  5.048 0.9255
OGLE-LMC-ECL-05744  19.811 20.398    1.944446  3569.1563  0.683  0.190  1.214  1.740 0.7600
OGLE-LMC-ECL-05745  17.044 16.950    1.541700  3559.9517  0.113  0.035  1.320  1.232 1.0882
OGLE-LMC-ECL-05746  18.251 19.166   59.661895  3704.8718  0.128  0.041  0.892  1.391 0.3321
OGLE-LMC-ECL-05747  18.723 18.787   22.461850  3625.2584  0.314  0.074  2.272  8.645 0.6849
OGLE-LMC-ECL-05748  18.212 18.282    2.564560  3563.6662  0.316  0.083  1.682  2.305 1.5441
OGLE-LMC-ECL-05749  17.444 17.390    6.619225  3563.0128  0.132  0.030  2.285  7.628 1.0795
OGLE-LMC-ECL-05750  19.696 20.009    3.181180  3559.6972  0.572  0.159  1.660  5.914 0.6151
OGLE-LMC-ECL-05751  16.515 16.434    8.773872  3566.1395  0.089  0.020  2.460  8.379 1.2465
OGLE-LMC-ECL-05752  18.905 19.079   26.063540  3578.9364  0.287  0.076  1.882  7.389 0.7119
OGLE-LMC-ECL-05753  19.149 19.214    3.048720  3565.3479  0.371  0.100  1.608  5.721 0.6639
OGLE-LMC-ECL-05754  16.901 16.771   19.572988  3594.3184  0.098  0.024  2.119  6.798 0.9214
OGLE-LMC-ECL-05755  17.721 18.453   16.758860  3588.5657  0.285  0.077  0.540 -0.304 1.7348
OGLE-LMC-ECL-05756  17.856 18.481    3.914855  3564.9299  0.103  0.031  1.080  1.764 0.6393
OGLE-LMC-ECL-05757  18.520 18.558   10.607850  3569.3067  0.532  0.109  3.355 13.426 1.3534
OGLE-LMC-ECL-05758  19.168 19.406    0.903277  3566.1079  0.464  0.120  1.460  2.558 0.6542
OGLE-LMC-ECL-05759  18.261 18.274    3.961489  3574.7693  0.206  0.059  1.364  2.000 1.0572
OGLE-LMC-ECL-05760  19.165 19.505    1.683736  3559.7213  0.831  0.203  1.995  4.120 1.5647
OGLE-LMC-ECL-05761  17.880 17.919    2.591528  3560.8200  0.148  0.043  0.884  0.893 1.0025
OGLE-LMC-ECL-05762  19.019 19.517   15.241790  3558.8499  0.580  0.132  2.109  6.786 1.0381
OGLE-LMC-ECL-05763  19.482 20.029    4.557816  3558.2423  0.425  0.132  0.819  0.733 0.5655
OGLE-LMC-ECL-05764  14.371 14.231    5.725912  3570.9054  0.691  0.183  1.968  2.728 1.9476
OGLE-LMC-ECL-05765  18.777 18.859    1.059720  3561.1409  0.255  0.081  0.836  0.574 0.5984
OGLE-LMC-ECL-05766  18.245 18.381    1.348243  3559.1028  0.176  0.051  0.631  0.676 0.6567
OGLE-LMC-ECL-05767  19.372 19.449    4.051310  3562.9543  0.385  0.107  1.757  5.914 0.7027
OGLE-LMC-ECL-05768  16.590 16.578    1.789354  3561.2405  0.158  0.050  0.633 -0.767 1.7577
OGLE-LMC-ECL-05769  17.857 17.887   13.477210  3583.5296  0.285  0.061  2.728  9.304 1.2548
OGLE-LMC-ECL-05770  17.547 17.859    2.066147  3569.8303  0.182  0.052  1.622  2.130 1.4921
OGLE-LMC-ECL-05771  16.306 16.219    1.032257  3560.1318  0.502  0.153  1.087 -0.049 1.7990
OGLE-LMC-ECL-05772  19.704 20.531    9.429783  3560.4354  0.614  0.175  1.383  2.839 0.4938
OGLE-LMC-ECL-05773  19.019 19.019    2.405608  3560.3053  0.511  0.128  2.122  6.031 1.2142
OGLE-LMC-ECL-05774  19.079 19.636    9.908922  3561.0509  0.892  0.216  1.968  3.904 1.6227
OGLE-LMC-ECL-05775  19.353 19.913    3.058796  3561.9117  0.632  0.178  1.292  3.277 0.6406
OGLE-LMC-ECL-05776  17.270 17.240    4.715548  3564.8453  0.217  0.055  2.375  6.889 1.6240
OGLE-LMC-ECL-05777  16.237 16.110    2.520518  3560.3204  0.114  0.029  2.332  5.320 1.6359
OGLE-LMC-ECL-05778  18.051 18.036    6.177470  3564.3500  0.146  0.038  1.849  6.782 0.6369
OGLE-LMC-ECL-05779  17.576 17.583    1.111412  3559.6905  0.215  0.061  1.271  0.820 1.4061
OGLE-LMC-ECL-05780  17.914 19.430    2.396952  3564.3359  0.394  0.084  3.092 10.499 1.6230
OGLE-LMC-ECL-05781  19.234 19.581    2.443429  3560.3993  0.300  0.098  0.660  0.527 0.4376
OGLE-LMC-ECL-05782  19.720 20.227    3.828876  3566.7372  0.450  0.139  0.857  1.324 0.4725
OGLE-LMC-ECL-05783  16.484 16.377    3.877642  3558.3681  0.066  0.015  1.942  6.009 0.9886
OGLE-LMC-ECL-05784  17.376 18.321   92.877820  3706.2528  0.251  0.053  3.515 13.021 1.6250
OGLE-LMC-ECL-05785  17.068 18.164   72.718410  3637.8076  0.084  0.025  0.777  0.812 0.6121
OGLE-LMC-ECL-05786  17.808 17.675    3.874718  3566.1656  0.469  0.128  1.893  2.669 1.7239
OGLE-LMC-ECL-05787  19.066 19.193    1.900388  3563.0740  0.474  0.134  1.237  1.854 0.7148
OGLE-LMC-ECL-05788  19.373 19.403    4.528776  3565.8049  0.427  0.130  1.266  2.349 0.5410
OGLE-LMC-ECL-05789  18.856 18.857  185.751170  3857.4177  0.319  0.080  2.024  8.373 0.6719
OGLE-LMC-ECL-05790  18.684 18.776    1.235890  3559.1248  0.266  0.080  1.019  1.094 0.7385
OGLE-LMC-ECL-05791  19.033 19.161    1.775110  3558.1423  0.270  0.081  0.986  1.318 0.5381
OGLE-LMC-ECL-05792  15.736 15.881    6.930700  3573.0055  0.033  0.012  0.351 -0.299 0.8534
OGLE-LMC-ECL-05793  18.793 18.806   25.044350  3601.6827  0.338  0.078  3.253 17.751 0.8725
OGLE-LMC-ECL-05794  19.697 20.783    2.387100  3559.1780  0.578  0.151  1.988  7.842 0.5885
OGLE-LMC-ECL-05795  17.958 18.065    4.820943  3566.5278  0.181  0.054  1.324  2.146 1.1043
OGLE-LMC-ECL-05796  19.031 19.235    4.217067  3560.5589  1.121  0.279  2.392  6.981 1.1094
OGLE-LMC-ECL-05797  17.335 17.303    2.261004  3561.5428  0.304  0.082  1.901  2.679 1.7429
OGLE-LMC-ECL-05798  18.302 18.820    3.375593  3564.8457  0.502  0.140  1.243  1.146 1.4524
OGLE-LMC-ECL-05799  18.266 18.307    6.850141  3567.6975  0.314  0.071  2.232  6.266 1.2496
OGLE-LMC-ECL-05800  16.319 17.614  106.664494  3684.7416  0.072  0.030  0.400 -0.412 1.5414
OGLE-LMC-ECL-05801  18.550 19.017   13.562640  3585.1203  0.410  0.094  1.694  4.422 1.2985
OGLE-LMC-ECL-05802  18.494 19.393    5.175660  3572.2169  0.913  0.201  2.333  5.953 1.7733
OGLE-LMC-ECL-05803  18.620 19.582    8.857917  3580.0209  0.304  0.091  0.616  0.595 0.9711
OGLE-LMC-ECL-05804  19.465 20.284   18.432275  3584.3269  0.620  0.161  1.502  3.173 0.5642
OGLE-LMC-ECL-05805  18.537 18.524    4.026370  3561.3460  0.343  0.082  2.349  6.946 1.1963
OGLE-LMC-ECL-05806  16.212 17.235    0.871369  3562.3003  0.067  0.019  1.064  0.917 0.9901
OGLE-LMC-ECL-05807  19.161 19.397   17.442210  3600.4072  0.376  0.101  1.662  4.812 0.7760
OGLE-LMC-ECL-05808  18.638 18.557    1.497360  3558.5085  0.532  0.130  2.226  4.838 1.4627
OGLE-LMC-ECL-05809  17.857 17.925    6.609061  3556.1290  0.132  0.037  1.253  2.389 0.5764
OGLE-LMC-ECL-05810  19.101 19.136   50.177230  3652.7444  0.317  0.087  1.746  7.076 0.6261
OGLE-LMC-ECL-05811  18.656 19.573    6.450721  3559.7244  0.491  0.141  1.178  0.802 1.4415
OGLE-LMC-ECL-05812  19.143 19.505    2.127502  3557.2155  0.692  0.154  2.588  7.997 1.3128
OGLE-LMC-ECL-05813  18.748 18.908    1.038917  3558.2802  0.233  0.067  1.126  2.047 0.6012
OGLE-LMC-ECL-05814  19.800 20.342    2.736145  3565.2812  0.591  0.171  1.120  1.493 0.4678
OGLE-LMC-ECL-05815  17.835 18.915   14.845562  3577.0070  0.154  0.046  0.175 -0.619 1.4456
OGLE-LMC-ECL-05816  16.415 16.316    2.476863  3565.3389  0.192  0.047  1.896  4.212 1.7328
OGLE-LMC-ECL-05817  19.017 19.068    4.283765  3564.4072  0.356  0.109  1.371  2.713 1.0322
OGLE-LMC-ECL-05818  16.481 16.805   98.467915  3775.5937  0.084  0.019  3.729 26.043 1.1179
OGLE-LMC-ECL-05819  18.706 18.929   12.907696  3587.7750  0.349  0.086  1.981  6.113 0.8978
OGLE-LMC-ECL-05820  18.420 18.459    6.223683  3563.7159  0.239  0.070  1.498  2.891 0.5277
OGLE-LMC-ECL-05821  19.735 19.874    3.459935  3564.2784  0.679  0.188  1.736  5.594 0.3038
OGLE-LMC-ECL-05822  18.639 18.701    1.637232  3558.6396  0.173  0.055  0.777  1.063 0.3966
OGLE-LMC-ECL-05823  17.605 17.522    1.872350  3562.5138  0.189  0.052  1.649  2.474 1.4386
OGLE-LMC-ECL-05824  19.144 19.516   12.914890  3562.6316  0.324  0.096  1.757  5.776 0.6851
OGLE-LMC-ECL-05825  18.969    -      1.895705  3561.5361  0.322  0.103  0.668  0.017 0.8218
OGLE-LMC-ECL-05826  15.357 15.331   13.146574  3562.5462  0.068  0.018  1.537  3.043 1.3162
OGLE-LMC-ECL-05827  17.701 17.722    1.555125  3564.7773  0.133  0.042  0.528 -0.144 1.2932
OGLE-LMC-ECL-05828  18.989 19.093    2.121613  3561.8072  0.473  0.130  1.579  2.385 1.2939
OGLE-LMC-ECL-05829  19.350 19.521    4.058710  3572.8007  0.593  0.133  1.975  5.317 1.0676
OGLE-LMC-ECL-05830  18.133 18.075   57.043970  3579.9389  0.204  0.071  3.237 12.571 1.0669
OGLE-LMC-ECL-05831  18.810 18.911    2.562741  3562.6225  0.324  0.090  1.676  5.648 0.7891
OGLE-LMC-ECL-05832  18.736 18.792    3.188940  3560.6811  0.293  0.082  1.595  2.801 1.0797
OGLE-LMC-ECL-05833  19.641 19.890    2.252520  3563.0368  0.710  0.187  1.572  3.729 1.0501
OGLE-LMC-ECL-05834  18.253 18.265    7.905918  3561.9586  0.174  0.048  1.139  2.269 0.4164
OGLE-LMC-ECL-05835  19.100 19.242    1.131198  3562.9062  0.420  0.128  1.084  1.329 0.6965
OGLE-LMC-ECL-05836  18.412 18.459    0.728724  3567.5740  0.162  0.052  0.452 -0.037 0.5905
OGLE-LMC-ECL-05837  18.819 18.975    1.533201  3563.6460  0.290  0.086  0.802  0.759 0.7028
OGLE-LMC-ECL-05838  17.893 17.990    6.449059  3581.3712  0.291  0.068  2.528  6.481 1.5804
OGLE-LMC-ECL-05839  19.306 19.532    4.210920  3568.7014  0.767  0.163  2.561  8.609 1.3101
OGLE-LMC-ECL-05840  17.020 16.955   51.649620  3709.9752  0.164  0.032  4.216 24.152 1.0287
OGLE-LMC-ECL-05841  16.918 16.812    3.174581  3566.3000  0.252  0.058  2.597  6.878 1.7320
OGLE-LMC-ECL-05842  18.541 18.554    2.179666  3567.1724  0.640  0.142  2.496  6.785 1.5634
OGLE-LMC-ECL-05843  18.828 19.064    3.817823  3563.5825  1.255  0.278  3.080  9.629 1.7930
OGLE-LMC-ECL-05844  17.069 17.066    3.046270  3564.7741  0.096  0.026  1.099  1.320 1.0910
OGLE-LMC-ECL-05845  19.142 19.312    1.417534  3559.7052  1.155  0.265  2.297  6.488 1.3625
OGLE-LMC-ECL-05846  19.975 20.148    1.496719  3568.1458  0.770  0.210  1.576  3.363 0.7255
OGLE-LMC-ECL-05847  17.776 18.914  164.109658  3801.4515  0.168  0.057  0.329 -0.793 1.3243
OGLE-LMC-ECL-05848  18.925 18.892    2.178107  3557.4443  0.480  0.106  2.516  9.532 1.1248
OGLE-LMC-ECL-05849  15.133 17.100  280.212002  3893.0488  0.169  0.047  0.607 -0.181 1.7749
OGLE-LMC-ECL-05850  19.441 19.797    1.596621  3558.1312  0.451  0.127  0.922  1.313 0.6681
OGLE-LMC-ECL-05851  19.327 19.574    2.632426  3558.2538  1.099  0.249  2.587  7.466 1.4050
OGLE-LMC-ECL-05852  19.687 19.952    1.674486  3559.9797  0.514  0.165  0.837  0.927 0.3347
OGLE-LMC-ECL-05853  18.271 18.464    3.798491  3564.0639  0.202  0.056  1.523  3.504 0.8359
OGLE-LMC-ECL-05854  18.611 18.758    2.653345  3560.4431  0.461  0.126  1.776  2.582 1.5188
OGLE-LMC-ECL-05855  17.515 17.488    3.825705  3566.1497  0.436  0.113  2.303  4.164 1.8697
OGLE-LMC-ECL-05856  18.824 19.480   31.763474  3639.2665  0.240  0.082  0.960  1.372 0.3859
OGLE-LMC-ECL-05857  16.107 16.054    3.325730  3557.2748  0.754  0.165  2.171  4.906 1.9716
OGLE-LMC-ECL-05858  18.881 19.328    3.795020  3562.7884  0.651  0.159  2.125  4.604 1.4724
OGLE-LMC-ECL-05859  19.078 19.103    3.581280  3565.3714  0.523  0.126  2.700 12.687 0.9987
OGLE-LMC-ECL-05860  18.061 18.149    2.772242  3564.4808  0.130  0.040  0.809  0.485 1.0081
OGLE-LMC-ECL-05861  16.894 16.827    2.789121  3560.6036  0.347  0.093  2.113  3.462 1.8731
OGLE-LMC-ECL-05862  17.937 18.026    4.167713  3567.3697  0.111  0.034  0.958  1.822 0.4796
OGLE-LMC-ECL-05863  16.512 18.185  178.336010  3809.5488  0.077  0.023  0.777  0.819 1.3695
OGLE-LMC-ECL-05864  16.837 16.766    1.419629  3560.6775  0.066  0.019  0.712  0.561 0.9829
OGLE-LMC-ECL-05865  17.211 17.187   96.681731  3663.4392  0.166  0.038  6.150 48.840 1.1452
OGLE-LMC-ECL-05866  19.712 20.312    5.114036  3564.5215  0.696  0.179  1.209  2.776 0.5390
OGLE-LMC-ECL-05867  18.249 18.259    4.910238  3574.3047  0.167  0.053  1.366  2.506 0.4446
OGLE-LMC-ECL-05868  18.108 18.080    3.776370  3570.9761  0.328  0.080  2.370  5.612 1.4525
OGLE-LMC-ECL-05869  19.583 20.047    1.647716  3559.5087  0.651  0.195  1.044  1.158 0.5726
OGLE-LMC-ECL-05870  17.048 16.999    1.206802  3561.7062  0.296  0.086  1.225  0.272 1.7785
OGLE-LMC-ECL-05871  19.408 19.502    1.039610  3559.8292  0.817  0.206  1.891  3.750 1.3821
OGLE-LMC-ECL-05872  18.489 19.630   24.877435  3617.2118  0.215  0.072  0.410  0.049 0.4711
OGLE-LMC-ECL-05873  19.888 20.207    4.070313  3565.8835  0.814  0.197  1.909  5.608 0.8310
OGLE-LMC-ECL-05874  17.565 17.641    1.472391  3560.1941  0.667  0.200  1.040 -0.156 1.7099
OGLE-LMC-ECL-05875  19.517 19.913    1.705048  3561.4024  0.781  0.178  2.148  7.676 1.0437
OGLE-LMC-ECL-05876  19.828 20.256    3.640977  3562.8750  0.637  0.188  1.388  3.631 0.5577
OGLE-LMC-ECL-05877  16.455 16.456   16.162193  3602.5883  0.193  0.036  5.992 42.378 1.5901
OGLE-LMC-ECL-05878  17.303 17.363   18.047180  3601.6906  0.381  0.081  3.463 11.361 1.7456
OGLE-LMC-ECL-05879  17.683 17.798    1.385168  3567.1012  0.208  0.061  0.764 -0.262 1.4675
OGLE-LMC-ECL-05880  19.660 19.736    1.026986  3563.6341  0.753  0.219  1.418  2.627 0.8310
OGLE-LMC-ECL-05881  19.905 19.962    1.590115  3565.1791  0.763  0.203  1.169  2.176 0.4868
OGLE-LMC-ECL-05882  19.674 20.149    3.747312  3566.1825  0.853  0.203  1.969  4.655 1.1848
OGLE-LMC-ECL-05883  19.426 19.748   10.175719  3574.7582  0.494  0.123  2.306  9.521 0.7962
OGLE-LMC-ECL-05884  18.892 19.030    3.248418  3565.3022  0.478  0.120  2.144  7.818 0.8784
OGLE-LMC-ECL-05885  17.859 17.966    2.774911  3562.2530  0.103  0.033  0.766  0.305 0.7604
OGLE-LMC-ECL-05886  19.345 19.295    1.079823  3563.8856  0.769  0.204  1.753  3.377 1.1597
OGLE-LMC-ECL-05887  19.524 19.839    4.362152  3565.3028  0.677  0.161  1.804  4.839 0.9738
OGLE-LMC-ECL-05888  17.127 17.804    1.884836  3571.2329  0.054  0.018  0.772  0.401 0.4600
OGLE-LMC-ECL-05889  16.557 16.463    0.942789  3563.2812  0.128  0.038  1.161  0.375 1.1719
OGLE-LMC-ECL-05890  15.475 15.360   36.600915  3595.3726  0.032  0.010  1.654  5.883 0.6479
OGLE-LMC-ECL-05891  19.339 20.197    6.734362  3579.1570  0.913  0.209  2.485  8.590 1.1220
OGLE-LMC-ECL-05892  19.877 20.110    4.362676  3574.8023  0.521  0.180  0.859  0.886 0.4631
OGLE-LMC-ECL-05893  19.165 19.324    2.067927  3569.3033  0.432  0.127  0.985  1.297 0.6060
OGLE-LMC-ECL-05894  18.132 18.361    4.218374  3567.2904  0.369  0.083  2.507  7.799 1.4522
OGLE-LMC-ECL-05895  19.083 19.214    2.577672  3562.3737  0.530  0.140  1.643  2.750 1.2437
OGLE-LMC-ECL-05896  17.214 17.246    1.056023  3563.0733  0.104  0.030  0.819  0.349 1.2628
OGLE-LMC-ECL-05897  19.119 19.267    1.201770  3558.1037  0.762  0.188  2.149  4.721 1.4153
OGLE-LMC-ECL-05898  16.704 16.651    5.323935  3567.6205  0.615  0.124  3.842 17.084 1.8877
OGLE-LMC-ECL-05899  19.056 19.280    7.852919  3574.7724  0.223  0.078  0.969  1.885 0.3459
OGLE-LMC-ECL-05900  19.756 19.969    1.613514  3560.1437  0.904  0.229  1.653  3.487 0.8046
OGLE-LMC-ECL-05901  19.550 19.825    5.029965  3572.1447  0.568  0.146  1.056  2.250 0.4036
OGLE-LMC-ECL-05902  17.236 17.193   12.218513  3579.6739  0.073  0.020  1.307  3.784 0.2867
OGLE-LMC-ECL-05903  19.089 19.303    5.283303  3570.9503  0.315  0.099  0.934  1.319 0.3389
OGLE-LMC-ECL-05904  17.965 17.921    0.789863  3566.6348  0.846  0.228  1.381  1.059 1.3309
OGLE-LMC-ECL-05905  18.350 18.434    1.627645  3559.1917  0.618  0.175  1.501  1.234 1.4781
OGLE-LMC-ECL-05906  15.997 15.851    0.941190  3560.8947  0.854  0.232  1.173  0.445 1.3324
OGLE-LMC-ECL-05907  18.924 18.968    2.144610  3562.5124  0.285  0.084  1.247  2.107 0.9074
OGLE-LMC-ECL-05908  18.210 18.281    2.734860  3558.8144  0.164  0.051  1.034  1.260 0.5969
OGLE-LMC-ECL-05909  18.996 19.187    1.872864  3559.9631  0.327  0.096  1.131  1.409 0.8717
OGLE-LMC-ECL-05910  17.923 17.863   17.082255  3582.8970  0.370  0.069  4.665 26.525 1.4210
OGLE-LMC-ECL-05911  18.864 18.875   19.763280  3576.0285  0.321  0.079  1.828  6.258 0.6871
OGLE-LMC-ECL-05912  17.749 17.750    1.188966  3563.2084  0.115  0.034  0.523  0.017 0.8653
OGLE-LMC-ECL-05913  19.296 19.438    2.676523  3563.7773  0.579  0.165  1.518  2.568 1.1133
OGLE-LMC-ECL-05914  19.713 20.063    2.861428  3561.1183  0.760  0.222  1.294  2.157 0.5534
OGLE-LMC-ECL-05915  18.746 18.915    4.638610  3561.1639  0.196  0.068  0.536  0.477 0.4523
OGLE-LMC-ECL-05916  16.836 16.756    2.306570  3564.2826  0.260  0.070  1.780  2.100 1.7546
OGLE-LMC-ECL-05917  18.399 18.506    6.287519  3557.8999  0.125  0.045  0.489  0.166 0.4353
OGLE-LMC-ECL-05918  18.810 19.327    9.358650  3577.7634  0.804  0.180  2.367  6.244 1.5471
OGLE-LMC-ECL-05919  19.869 20.085    0.721915  3559.2180  0.909  0.270  0.954  0.892 0.7227
OGLE-LMC-ECL-05920  18.676 19.184    9.182420  3558.3409  0.870  0.191  2.500  6.997 1.6506
OGLE-LMC-ECL-05921  18.290 18.893   70.241940  3713.3557  0.263  0.062  2.681 11.662 0.9127
OGLE-LMC-ECL-05922  19.506 19.822    3.833395  3565.0125  0.362  0.125  0.920  1.104 0.5770
OGLE-LMC-ECL-05923  19.035 19.156    0.861790  3558.4763  0.452  0.132  0.870  0.481 1.0381
OGLE-LMC-ECL-05924  17.783 17.883    2.092833  3559.1621  0.382  0.110  1.220  0.474 1.8209
OGLE-LMC-ECL-05925  18.586 18.584    0.692448  3559.1432  0.523  0.149  1.089  0.557 1.1638
OGLE-LMC-ECL-05926  18.335 18.438    5.747105  3573.2424  0.148  0.052  0.472 -0.030 0.5497
OGLE-LMC-ECL-05927  19.543 19.644    2.097213  3559.2777  0.880  0.207  2.159  7.030 0.9707
OGLE-LMC-ECL-05928  17.726 17.704    1.041033  3561.2570  0.103  0.032  0.454  0.157 0.6013
OGLE-LMC-ECL-05929  19.496 19.834    6.317275  3570.1798  0.394  0.134  0.873  1.149 0.4024
OGLE-LMC-ECL-05930  19.441 19.747    1.644310  3559.1823  0.637  0.174  1.254  1.650 0.8966
OGLE-LMC-ECL-05931  15.166 17.230    0.737558  3559.1606  0.196  0.044  2.847  7.565 1.8006
OGLE-LMC-ECL-05932  19.843 20.336    5.860913  3562.6764  0.588  0.174  0.955  1.446 0.3287
OGLE-LMC-ECL-05933  18.431 18.748    2.356215  3561.8502  0.664  0.160  1.709  2.855 1.7071
OGLE-LMC-ECL-05934  19.030 19.152    2.732242  3563.3070  0.277  0.089  0.907  1.217 0.5455
OGLE-LMC-ECL-05935  16.615 16.737    5.179809  3575.3203  0.305  0.096  0.310 -0.605 1.3048
OGLE-LMC-ECL-05936  19.254 19.387    2.536493  3561.4292  0.407  0.119  1.170  1.624 0.6294
OGLE-LMC-ECL-05937  19.245 19.605    5.107856  3572.2428  0.862  0.178  2.664  9.250 1.2315
OGLE-LMC-ECL-05938  18.742 18.779    6.430160  3563.9575  0.627  0.128  3.149 12.056 1.3205
OGLE-LMC-ECL-05939  18.274 18.318    6.893228  3571.3783  0.170  0.046  1.260  2.780 0.4277
OGLE-LMC-ECL-05940  19.252 19.417    2.393435  3561.9362  0.529  0.139  1.531  2.831 0.8859
OGLE-LMC-ECL-05941  17.125 17.163    1.410086  3563.1860  0.309  0.095  1.245  0.202 1.6573
OGLE-LMC-ECL-05942  19.216 19.257    6.405877  3568.4387  0.521  0.134  3.063 16.744 0.9893
OGLE-LMC-ECL-05943  16.359 16.228    0.690717  3562.2513  0.063  0.020  0.559 -0.221 1.0546
OGLE-LMC-ECL-05944  18.265 18.382    4.478623  3567.3804  0.242  0.064  1.566  2.973 1.1059
OGLE-LMC-ECL-05945  17.575 17.535    2.025326  3570.6116  0.197  0.056  1.372  1.285 1.6079
OGLE-LMC-ECL-05946  17.934 17.946    1.259490  3563.2823  0.457  0.138  1.327  0.699 1.5345
OGLE-LMC-ECL-05947  16.478 16.421    1.298954  3562.3581  0.115  0.034  0.506 -0.591 1.6586
OGLE-LMC-ECL-05948  18.685 18.796    2.751155  3566.4352  0.392  0.110  1.598  2.326 1.3035
OGLE-LMC-ECL-05949  19.383 19.682    4.443888  3565.4797  0.385  0.107  1.794  7.666 0.6174
OGLE-LMC-ECL-05950  19.426 19.989    5.096410  3557.3938  0.525  0.133  1.790  5.013 0.9697
OGLE-LMC-ECL-05951  19.712 20.239    4.120195  3567.0468  0.489  0.151  1.053  1.460 0.4095
OGLE-LMC-ECL-05952  18.715 18.778    3.782319  3563.0291  0.560  0.143  2.040  4.750 1.3219
OGLE-LMC-ECL-05953  18.887 19.091    1.322630  3562.5612  0.285  0.086  0.691  0.752 0.6608
OGLE-LMC-ECL-05954  18.807 18.900    6.190360  3570.1300  0.483  0.112  2.379  7.843 1.1466
OGLE-LMC-ECL-05955  19.643 19.724    1.591410  3559.8817  0.603  0.175  1.036  1.486 0.4176
OGLE-LMC-ECL-05956  19.331 19.679    8.724190  3558.9050  0.416  0.117  1.330  3.200 0.9062
OGLE-LMC-ECL-05957  16.896 16.934    1.969206  3565.0703  0.053  0.016  0.511  0.114 0.4603
OGLE-LMC-ECL-05958  17.666 17.617    3.059270  3565.2713  0.195  0.047  2.086  5.151 1.3258
OGLE-LMC-ECL-05959  17.793 18.594   88.417810  3720.7566  0.425  0.079  4.566 25.474 1.4552
OGLE-LMC-ECL-05960  17.841 17.845    1.287238  3558.5245  0.124  0.039  0.661  0.253 0.8474
OGLE-LMC-ECL-05961  19.566 19.807    1.672136  3563.0729  0.439  0.152  0.656  0.530 0.5707
OGLE-LMC-ECL-05962  18.426 18.499    1.102251  3562.6845  0.194  0.059  0.434 -0.348 1.0274
OGLE-LMC-ECL-05963  19.056 18.993    5.181117  3577.5673  0.301  0.084  1.285  2.332 0.5297
OGLE-LMC-ECL-05964  19.371 19.822    6.556339  3567.6251  0.373  0.112  0.947  1.175 0.4134
OGLE-LMC-ECL-05965  17.540 17.489   20.337690  3616.3560  0.259  0.054  3.599 17.352 1.3319
OGLE-LMC-ECL-05966  18.542 18.614    6.098879  3569.8605  0.300  0.074  1.933  5.216 1.0464
OGLE-LMC-ECL-05967  18.758 18.899    1.213960  3561.2075  1.070  0.247  2.359  5.781 1.7835
OGLE-LMC-ECL-05968  18.768 18.791    7.759020  3570.1417  0.344  0.086  1.958  7.443 0.7782
OGLE-LMC-ECL-05969  18.287 18.361    4.585101  3564.8183  0.116  0.042  0.471  0.249 0.3462
OGLE-LMC-ECL-05970  19.254 19.438    2.408595  3563.0633  0.511  0.142  1.321  2.687 0.7496
OGLE-LMC-ECL-05971  18.418 18.447    2.292943  3561.1810  0.293  0.076  1.795  3.937 1.2430
OGLE-LMC-ECL-05972  18.793 18.904    3.368149  3561.7826  0.242  0.076  1.036  1.362 0.5450
OGLE-LMC-ECL-05973  16.292 16.243   26.611104  3635.2817  0.042  0.013  3.420 26.143 0.6345
OGLE-LMC-ECL-05974  18.901 19.178    2.678120  3565.9653  0.295  0.090  0.839  0.885 0.9607
OGLE-LMC-ECL-05975  19.827 20.247    8.691592  3578.5142  0.950  0.226  2.537  7.955 0.9346
