OGLE-LMC-T2CEP-073 17.195 17.919   3.0879049 0.0000063  2165.50004  0.625  0.274 5.427  0.131 4.569
OGLE-LMC-T2CEP-074 16.070 16.892   8.9883439 0.0005833  2123.38975  0.118  0.079 2.219  0.028 1.349
OGLE-LMC-T2CEP-075 14.568 15.728  50.1865686 0.0107800   430.99079  0.555  0.136 6.163  0.062 1.076
OGLE-LMC-T2CEP-076 17.808 18.572   2.1042928 0.0000048  2122.89872  0.662  0.318 5.194  0.171 3.368
OGLE-LMC-T2CEP-077 17.762 18.039   1.2138023 0.0000020   456.99603  0.231  0.277 4.976  0.066 4.159
OGLE-LMC-T2CEP-078 16.308 17.206   6.7162943 0.0000785   455.31768  0.193  0.245 5.030  0.031 3.721
OGLE-LMC-T2CEP-079 16.287 17.449  14.8453655 0.0005091  2122.19369  0.819  0.097 1.219  0.070 2.317
OGLE-LMC-T2CEP-080 14.341 15.175  40.9164131 0.0053740   436.42111  0.498  0.132 5.592  0.018 3.919
OGLE-LMC-T2CEP-081 16.274 17.204   9.4796569 0.0002687  2158.70252  0.205  0.134 1.165  0.017 1.678
OGLE-LMC-T2CEP-082 14.982 16.065  35.1243472 0.0053173  2145.17547  0.725  0.090 5.534  0.024 3.543
OGLE-LMC-T2CEP-083 16.531 17.320   5.9676496 0.0000424  2119.65683  0.519  0.162 5.481  0.034 3.804
OGLE-LMC-T2CEP-084 17.512 17.841   1.7708404 0.0000025   456.08800  0.396  0.324 5.271  0.145 3.914
OGLE-LMC-T2CEP-085 17.142 17.888   3.4050955 0.0000107  2160.55457  0.550  0.283 5.616  0.143 4.818
OGLE-LMC-T2CEP-086 15.629 16.486  15.8455000 0.0000829   452.84478  0.871  0.119 0.103  0.059 3.593
OGLE-LMC-T2CEP-087 16.887 17.770   5.1849790 0.0000223   454.04523  0.301  0.218 5.918  0.055 5.809
OGLE-LMC-T2CEP-088 17.212 17.353   1.9507490 0.0000213  2161.24295  0.088  0.285 5.547  0.183 3.512
OGLE-LMC-T2CEP-089 18.032 18.492   1.1672977 0.0000011   455.65166  0.476  0.211 4.551  0.089 3.227
OGLE-LMC-T2CEP-090 17.842 18.490   1.4789288 0.0000045  2123.74331  0.391  0.163 5.274  0.139 0.811
OGLE-LMC-T2CEP-091 14.203 14.899  35.7493456 0.0025816   425.38622  0.546  0.185 5.915  0.057 5.362
OGLE-LMC-T2CEP-092 17.401 18.143   2.6167684 0.0000065  2122.71933  0.555  0.227 5.468  0.119 4.331
OGLE-LMC-T2CEP-093 15.130 15.861  17.5930492 0.0008945   446.06633  0.463  0.171 5.098  0.046 2.459
OGLE-LMC-T2CEP-094 16.588 17.529   8.4684897 0.0003270  2120.73841  0.157  0.144 0.755  0.045 0.779
OGLE-LMC-T2CEP-095 17.009 17.873   5.0001218 0.0002297  2121.24028  0.053  0.000   -    0.000   -  
OGLE-LMC-T2CEP-096 15.918 16.832  13.9257224 0.0001357  2129.22374  0.889  0.237 0.136  0.068 3.229
OGLE-LMC-T2CEP-097 16.177 17.064  10.5101666 0.0001392   446.10816  0.233  0.138 1.550  0.043 1.982
OGLE-LMC-T2CEP-098 14.374 14.671   4.9737372 0.0000124   829.46470  0.104  0.166 4.950  0.125 3.009
OGLE-LMC-T2CEP-099 15.932 16.999  15.4867877 0.0004773  2111.72112  0.611  0.087 1.979  0.086 2.521
OGLE-LMC-T2CEP-100 16.642 17.407   7.4310950 0.0001601   825.70218  0.410  0.148 5.522  0.088 5.322
OGLE-LMC-T2CEP-101 16.035 16.838  11.4185596 0.0001447   444.88281  0.606  0.437 4.697  0.071 3.065
OGLE-LMC-T2CEP-102 17.758 18.231   1.2660176 0.0000008   455.07285  0.620  0.285 4.531  0.122 2.922
OGLE-LMC-T2CEP-103 16.039 16.995  12.9082775 0.0003099   824.38616  0.435  0.122 1.621  0.078 2.433
OGLE-LMC-T2CEP-104 14.937 15.830  24.8799480 0.0005200   447.75745  0.594  0.380 5.678  0.193 4.293
OGLE-LMC-T2CEP-105 17.645 18.206   1.4892979 0.0000016   830.77386  0.678  0.411 4.233  0.132 0.700
OGLE-LMC-T2CEP-106 16.612 17.493   6.7067363 0.0000508   455.58483  0.151  0.123 0.117  0.034 6.228
OGLE-LMC-T2CEP-107 17.684 18.482   1.2091451 0.0000011   455.57377  0.304  0.269 4.347  0.083 3.890
OGLE-LMC-T2CEP-108 14.746 15.477  30.0108429 0.0133386  2113.81336  0.048  0.112 4.302  0.100 2.010
OGLE-LMC-T2CEP-109 19.559 21.212   1.4145528 0.0000056   454.69580  0.347  0.265 4.871  0.091 5.956
OGLE-LMC-T2CEP-110 16.763 17.705   7.0784684 0.0001122  2151.91051  0.154  0.148 0.001  0.050 0.664
OGLE-LMC-T2CEP-111 16.542 17.440   7.4956838 0.0000871   829.55773  0.147  0.149 0.249  0.035 1.036
OGLE-LMC-T2CEP-112 14.065 14.749  39.3977037 0.0061777   421.63429  0.216  0.285 0.135  0.023 4.894
OGLE-LMC-T2CEP-113 17.137 17.811   3.0854602 0.0000577   455.01003  0.118  0.071 3.768  0.133 4.105
OGLE-LMC-T2CEP-114 18.068 19.020   1.0910886 0.0000045  2167.44939  0.250  0.311 4.304  0.190 2.585
OGLE-LMC-T2CEP-115 15.593 16.651  24.9669126 0.0020446  2145.84889  0.841  0.123 6.003  0.048 5.937
OGLE-LMC-T2CEP-116 17.825 18.658   1.9666793 0.0000024   445.61278  0.383  0.133 5.339  0.119 2.815
OGLE-LMC-T2CEP-117 16.640 17.539   6.6293487 0.0001921  2165.52937  0.109  0.119 6.036  0.057 1.642
OGLE-LMC-T2CEP-118 16.103 17.037  12.6985804 0.0002612  2163.34477  0.774  0.126 0.435  0.100 3.090
OGLE-LMC-T2CEP-119 14.391 15.225  33.8250938 0.0067504  2158.59349  0.675  0.193 5.863  0.091 4.996
OGLE-LMC-T2CEP-120 17.002 17.880   4.5590530 0.0000301  2165.73588  0.371  0.253 5.740  0.090 5.232
OGLE-LMC-T2CEP-121 17.713 18.430   2.0613655 0.0000043  2166.37479  0.434  0.160 5.548  0.087 3.127
OGLE-LMC-T2CEP-122 18.241 19.028   1.5386690 0.0000049  2167.45087  0.413  0.160 5.058  0.194 1.679
OGLE-LMC-T2CEP-123 18.233 18.723   1.0026263 0.0000007   454.80233  0.619  0.328 4.766  0.129 2.814
OGLE-LMC-T2CEP-124 17.889 18.614   1.7348666 0.0000040  2167.63818  0.424  0.206 5.121  0.183 2.108
OGLE-LMC-T2CEP-125 14.934 15.924  33.0335975 0.0043649  2154.20705  0.712  0.213 6.148  0.134 5.548
OGLE-LMC-T2CEP-126 16.210 17.436  16.3267785 0.0005225  2167.50661  0.825  0.051 0.591  0.067 3.079
OGLE-LMC-T2CEP-127 16.120 17.092  12.6691185 0.0006757   454.17111  0.255  0.097 3.427  0.039 3.951
OGLE-LMC-T2CEP-128 15.517 16.460  18.4926938 0.0001881   453.20828  0.753  0.038 4.568  0.058 2.756
OGLE-LMC-T2CEP-129 14.096 14.813  62.5089466 0.0237959   397.72780  0.140  0.088 5.580  0.115 0.458
OGLE-LMC-T2CEP-130 17.527 18.124   1.9446935 0.0000020  2167.58469  0.722  0.397 4.953  0.237 2.737
OGLE-LMC-T2CEP-131 18.190 18.940   1.4134748 0.0000058  2166.86725  0.461  0.210 4.751  0.071 0.019
OGLE-LMC-T2CEP-132 15.818 16.548  10.0178287 0.0001435   448.21817  0.152  0.084 4.516  0.013 1.689
OGLE-LMC-T2CEP-133 16.671 17.497   6.2819551 0.0001567  2162.68787  0.093  0.102 6.162  0.032 4.705
OGLE-LMC-T2CEP-134 16.268 16.851   4.0757258 0.0000095   454.54080  0.540  0.380 5.142  0.198 4.053
OGLE-LMC-T2CEP-135 15.194 16.162  26.5223638 0.0016671  2144.30037  0.904  0.067 0.222  0.040 1.914
OGLE-LMC-T2CEP-136 17.823 18.095   1.3230384 0.0000009   454.37319  0.586  0.244 4.312  0.102 4.913
OGLE-LMC-T2CEP-137 16.728 17.633   6.3623499 0.0000518   453.96088  0.114  0.121 6.206  0.045 5.892
OGLE-LMC-T2CEP-138 18.059 18.827   1.3935906 0.0000043  2167.52491  0.452  0.225 4.756  0.072 6.161
OGLE-LMC-T2CEP-139 15.968 17.003  14.7804104 0.0004173  2156.19900  0.496  0.093 2.033  0.085 2.734
OGLE-LMC-T2CEP-140 17.760 18.508   1.8411435 0.0000057  2166.65700  0.294  0.080 4.115  0.188 2.386
OGLE-LMC-T2CEP-141 17.975 18.757   1.8229539 0.0000049  2166.56437  0.442  0.155 5.668  0.103 2.651
OGLE-LMC-T2CEP-142 17.580 18.458   1.7607534 0.0000085  2167.01120  0.242  0.092 4.715  0.202 2.434
OGLE-LMC-T2CEP-143 15.806 16.701  14.5701846 0.0003460  2166.57316  0.871  0.154 0.329  0.065 2.810
OGLE-LMC-T2CEP-144 17.750 18.545   1.9374502 0.0000036  2166.59387  0.474  0.158 5.467  0.105 3.042
OGLE-LMC-T2CEP-145 16.726 17.209   3.3373019 0.0000256  2167.28023  0.170  0.249 4.899  0.046 3.440
OGLE-LMC-T2CEP-146 16.392 17.347  10.0795925 0.0003627  2161.81703  0.221  0.146 1.248  0.020 2.203
OGLE-LMC-T2CEP-147 13.678 14.391  46.7958419 0.0328040  2135.14758  0.262  0.029 0.358  0.086 0.021
OGLE-LMC-T2CEP-148 17.442 18.194   2.6717338 0.0000023   453.91138  0.557  0.229 5.519  0.117 4.395
OGLE-LMC-T2CEP-149 14.151 14.868  42.4806129 0.0045115  2149.99673  0.129  0.109 2.532  0.124 1.342
OGLE-LMC-T2CEP-150 16.154 16.698   5.4930160 0.0003582  2167.00544  0.114  0.031 5.661  0.013   -  
OGLE-LMC-T2CEP-151 16.479 17.384   7.8872458 0.0001014   455.11756  0.152  0.150 0.450  0.044 1.369
OGLE-LMC-T2CEP-152 16.453 17.323   9.3149211 0.0000937   453.02663  0.484  0.149 6.082  0.052 0.744
OGLE-LMC-T2CEP-153 16.550 16.653   1.1751641 0.0000037  2167.73106  0.122  0.314 5.166  0.141 3.529
OGLE-LMC-T2CEP-154 15.288 15.784   7.5778891 0.0001608  2166.60155  0.142  0.159 5.593  0.041 4.695
